trades,start,end,net_pnl_total,CAGR,vol_annualized,Sharpe,MaxDD,hit_rate,z_enter,z_exit,z_stop,max_hold,latency_days,fee_bps,slippage_bps,notional,z_window,spread_scale
60,2023-12-05,2025-10-03,-2930.693492020757,0.0,2.182771175924158,-0.1458201747378394,-7.777597592995115,0.3166666666666666,2.0,1.0,3.0,5,2,1.0,1.0,250000.0,60,auto
50,2023-12-04,2025-10-07,-54190.74276702647,0.0,2.2562747636984044,0.4068392038654619,-5.622364490860926,0.14,2.0,1.0,3.0,10,1,1.0,1.0,250000.0,60,auto
50,2023-12-05,2025-10-08,-68753.79466133458,0.0,5.56827802642386,0.7036169964700651,-14.760706451926518,0.18,2.0,1.0,3.0,10,2,1.0,1.0,250000.0,60,auto
50,2023-12-04,2025-10-07,-45106.98708991309,0.0,2.3217246774083877,-0.0163215448075471,-4.685799842904468,0.14,2.0,1.0,3.0,15,1,1.0,1.0,250000.0,60,auto
50,2023-12-05,2025-10-08,-48305.82725162894,0.0,2.7538584114754237,-0.0364762477578438,-12.072963298237608,0.2,2.0,1.0,3.0,15,2,1.0,1.0,250000.0,60,auto
63,2023-12-01,2025-10-03,-94318.4772074393,0.0,3.2072147605885943,0.801583372956982,-15.16857275753759,0.1746031746031746,2.0,1.0,3.5,3,1,1.0,1.0,250000.0,60,auto
63,2023-12-04,2025-10-06,-8930.484908296141,0.0,2.779060872709663,0.621721642058784,-11.05795962582017,0.238095238095238,2.0,1.0,3.5,3,2,1.0,1.0,250000.0,60,auto
55,2023-12-05,2025-10-02,-86112.86825015381,0.0,133.19292627077903,0.6213862320653428,-11.292650045265102,0.1454545454545454,2.0,1.0,3.5,5,1,1.0,1.0,250000.0,60,auto
55,2023-12-06,2025-10-03,9089.951432572168,0.0,143.67890227523245,0.6198486079069824,-8.282258961011069,0.3636363636363636,2.0,1.0,3.5,5,2,1.0,1.0,250000.0,60,auto
43,2023-12-12,2025-10-07,-98476.31576535018,0.0,1.6619600281527875,0.3821195061465449,-13.486483388611427,0.1627906976744186,2.0,1.0,3.5,10,1,1.0,1.0,250000.0,60,auto
43,2023-12-13,2025-10-08,-32952.2649559987,0.0,1.40794298962909,0.6989676318164847,-7.785129102701729,0.2093023255813953,2.0,1.0,3.5,10,2,1.0,1.0,250000.0,60,auto
41,2023-12-19,2025-10-07,-75939.58110647347,0.0,1.6489043996962434,0.6292110179277356,-9.498086326059957,0.1707317073170731,2.0,1.0,3.5,15,1,1.0,1.0,250000.0,60,auto
41,2023-12-20,2025-10-08,-27579.3531343911,0.0,3.770074357109634,0.6872225844673487,-11.298178340061773,0.2439024390243902,2.0,1.0,3.5,15,2,1.0,1.0,250000.0,60,auto
60,2023-12-01,2025-10-03,-82269.27817424899,0.0,2.7291087427488225,0.7417593243846404,-11.035578401272437,0.1833333333333333,2.0,1.0,4.0,3,1,1.0,1.0,250000.0,60,auto
60,2023-12-04,2025-10-06,-2626.4007936231415,0.0,2.4818537291313785,0.6040087993280135,-9.106879715672862,0.2333333333333333,2.0,1.0,4.0,3,2,1.0,1.0,250000.0,60,auto
53,2023-12-05,2025-10-02,-84288.87791830914,0.0,3.4312586943827945,-0.2372675891243313,-10.582064516737882,0.1509433962264151,2.0,1.0,4.0,5,1,1.0,1.0,250000.0,60,auto
53,2023-12-06,2025-10-03,694.2327882159124,0.0,2.548215669798179,0.7014125243110966,-9.491500991509172,0.3396226415094339,2.0,1.0,4.0,5,2,1.0,1.0,250000.0,60,auto
39,2023-12-12,2025-10-07,-95709.0774710806,0.0,1.525871233789643,0.8617764127183144,-12.282344938398094,0.1794871794871795,2.0,1.0,4.0,10,1,1.0,1.0,250000.0,60,auto
39,2023-12-13,2025-10-08,-38170.42811038246,0.0,3.394331254747913,-0.3577473103610818,-8.400949568130564,0.1794871794871795,2.0,1.0,4.0,10,2,1.0,1.0,250000.0,60,auto
37,2023-12-19,2025-10-07,-75031.4319467286,0.0,2.7567124663772686,0.8577195940048944,-8.511644169901222,0.1621621621621621,2.0,1.0,4.0,15,1,1.0,1.0,250000.0,60,auto
37,2023-12-20,2025-10-08,-34134.11576759601,0.0,2.2732194997233517,0.4905766105318418,-11.6705981793122,0.2162162162162162,2.0,1.0,4.0,15,2,1.0,1.0,250000.0,60,auto
60,2023-12-01,2025-10-03,-82259.89214697079,0.0,17.087020272565848,0.6586699279847604,-10.98565556022589,0.1833333333333333,2.0,1.0,4.5,3,1,1.0,1.0,250000.0,60,auto
60,2023-12-04,2025-10-06,-2605.8685517245017,0.0,1.8962734446857628,0.3726207155810204,-8.843111234483862,0.2333333333333333,2.0,1.0,4.5,3,2,1.0,1.0,250000.0,60,auto
52,2023-12-05,2025-10-02,-66429.00061488141,0.0,1.966728186804559,0.3276234367883182,-9.447795611653676,0.1538461538461538,2.0,1.0,4.5,5,1,1.0,1.0,250000.0,60,auto
52,2023-12-06,2025-10-03,-39975.840376865126,0.0,3.772835497435654,-0.3552626929796056,-11.633431231037678,0.3461538461538461,2.0,1.0,4.5,5,2,1.0,1.0,250000.0,60,auto
37,2023-12-12,2025-10-07,-68297.91581124852,0.0,1.4996107602063442,0.6757945543032768,-9.748375381756905,0.1891891891891892,2.0,1.0,4.5,10,1,1.0,1.0,250000.0,60,auto
37,2023-12-13,2025-10-08,-47305.56100826758,0.0,2.144671679893056,-0.108841897662654,-8.543389838983405,0.1891891891891892,2.0,1.0,4.5,10,2,1.0,1.0,250000.0,60,auto
35,2023-12-19,2025-10-07,-63770.30239540846,0.0,1.9839055839625672,0.8011805358129477,-7.830353094892332,0.1428571428571428,2.0,1.0,4.5,15,1,1.0,1.0,250000.0,60,auto
35,2023-12-20,2025-10-08,-54403.55384595733,0.0,15.616789764143013,-0.5689249912705293,-12.22238627909325,0.2,2.0,1.0,4.5,15,2,1.0,1.0,250000.0,60,auto
67,2023-12-01,2025-10-02,-47110.43105009561,0.0,2.352830742111561,0.4384948220383355,-4.409737269207406,0.208955223880597,2.0,1.25,3.0,3,1,1.0,1.0,250000.0,60,auto
67,2023-12-04,2025-10-03,-3616.065679736778,-0.8112845124526784,4.52288726746885,-0.2700054233809514,-1.6132966699229083,0.2388059701492537,2.0,1.25,3.0,3,2,1.0,1.0,250000.0,60,auto
60,2023-12-04,2025-10-02,-58652.521387008725,0.0,17.0222702699741,-0.5720120545018688,-6.41183759939751,0.1833333333333333,2.0,1.25,3.0,5,1,1.0,1.0,250000.0,60,auto
60,2023-12-05,2025-10-03,-39577.511041902464,0.0,2.069968281539432,0.0293768253011913,-10.681912559266518,0.25,2.0,1.25,3.0,5,2,1.0,1.0,250000.0,60,auto
51,2023-12-04,2025-10-02,-82259.79172740168,0.0,28.59697488788999,-0.5886969896325024,-8.357161492893555,0.1176470588235294,2.0,1.25,3.0,10,1,1.0,1.0,250000.0,60,auto
51,2023-12-05,2025-10-03,-100599.4550904879,0.0,9.921927185380063,0.7025240502759059,-15.071958746573229,0.196078431372549,2.0,1.25,3.0,10,2,1.0,1.0,250000.0,60,auto
51,2023-12-04,2025-10-02,-96171.31474520554,0.0,10.613891480543666,0.6660527243216734,-8.316082516325668,0.1176470588235294,2.0,1.25,3.0,15,1,1.0,1.0,250000.0,60,auto
51,2023-12-05,2025-10-03,-103897.15184505828,0.0,9.924588324157794,0.7020026690727378,-14.29895827566639,0.196078431372549,2.0,1.25,3.0,15,2,1.0,1.0,250000.0,60,auto
63,2023-12-01,2025-10-02,-86769.67505422024,0.0,4.949012654087036,-0.3720707400806515,-12.732983212158995,0.1587301587301587,2.0,1.25,3.5,3,1,1.0,1.0,250000.0,60,auto
63,2023-12-04,2025-10-03,-28331.075645008324,0.0,3.202167048006508,0.6791087421202108,-12.463718029778024,0.2063492063492063,2.0,1.25,3.5,3,2,1.0,1.0,250000.0,60,auto
55,2023-12-05,2025-10-02,-80353.2944502983,0.0,7.061365860674916,0.709626617536432,-10.71820397819382,0.1636363636363636,2.0,1.25,3.5,5,1,1.0,1.0,250000.0,60,auto
55,2023-12-06,2025-10-03,-16545.737782234293,0.0,2.0585983967671417,0.578442041880889,-7.136487583646462,0.2909090909090909,2.0,1.25,3.5,5,2,1.0,1.0,250000.0,60,auto
43,2023-12-12,2025-10-02,-105131.02638099856,0.0,5.362357158777937,-0.3740403234241283,-13.273462614348562,0.1395348837209302,2.0,1.25,3.5,10,1,1.0,1.0,250000.0,60,auto
43,2023-12-13,2025-10-03,-82632.90343139239,0.0,2.415262466904305,0.7676452600858196,-11.957975964840664,0.1627906976744186,2.0,1.25,3.5,10,2,1.0,1.0,250000.0,60,auto
42,2023-12-14,2025-10-02,-123656.23063622852,0.0,3.3071263656070955,-0.1069227104626998,-13.5068388093256,0.1428571428571428,2.0,1.25,3.5,15,1,1.0,1.0,250000.0,60,auto
42,2023-12-15,2025-10-03,-89779.60760371591,0.0,1.90403709547469,0.6279198331850973,-12.731737724434652,0.1666666666666666,2.0,1.25,3.5,15,2,1.0,1.0,250000.0,60,auto
60,2023-12-01,2025-10-02,-85798.68242193318,0.0,2.1382928108017114,0.6562885528722342,-11.47016033885554,0.1666666666666666,2.0,1.25,4.0,3,1,1.0,1.0,250000.0,60,auto
60,2023-12-04,2025-10-03,-22430.98755890013,0.0,2.8762994287826253,0.6731776951198795,-10.18937111526149,0.2,2.0,1.25,4.0,3,2,1.0,1.0,250000.0,60,auto
53,2023-12-05,2025-10-02,-78529.30411845363,0.0,4.5925426237723554,-0.3650197807821542,-10.379161125762966,0.1698113207547169,2.0,1.25,4.0,5,1,1.0,1.0,250000.0,60,auto
53,2023-12-06,2025-10-03,-24941.45642659054,0.0,3.136519299236687,-0.3122347188276079,-8.643666471806648,0.2641509433962264,2.0,1.25,4.0,5,2,1.0,1.0,250000.0,60,auto
39,2023-12-12,2025-10-02,-102363.78808672896,0.0,2.1409349421283856,0.4176198875375722,-12.106851358826864,0.1538461538461538,2.0,1.25,4.0,10,1,1.0,1.0,250000.0,60,auto
39,2023-12-13,2025-10-03,-87851.06658577616,0.0,2.982443010502014,-0.2017315580377191,-12.475771181907769,0.1282051282051282,2.0,1.25,4.0,10,2,1.0,1.0,250000.0,60,auto
38,2023-12-14,2025-10-02,-122748.08147648364,0.0,2.558700760012685,0.5689686270770273,-12.384761446441615,0.131578947368421,2.0,1.25,4.0,15,1,1.0,1.0,250000.0,60,auto
38,2023-12-15,2025-10-03,-96334.37023692082,0.0,6.34620840875313,-0.4547766046281623,-13.22001716235128,0.131578947368421,2.0,1.25,4.0,15,2,1.0,1.0,250000.0,60,auto
60,2023-12-01,2025-10-02,-85789.29639465497,0.0,4.794975464146789,0.7428837937395707,-11.416536485971791,0.1666666666666666,2.0,1.25,4.5,3,1,1.0,1.0,250000.0,60,auto
60,2023-12-04,2025-10-03,-22410.4553170015,0.0,1.9290266459893068,0.4843295234975334,-9.934000796381708,0.2,2.0,1.25,4.5,3,2,1.0,1.0,250000.0,60,auto
52,2023-12-05,2025-10-02,-60669.42681502591,0.0,8.989987406202365,-0.5115398887769866,-8.942650693847318,0.173076923076923,2.0,1.25,4.5,5,1,1.0,1.0,250000.0,60,auto
52,2023-12-06,2025-10-03,-65611.5295916716,0.0,1.920522664020822,0.1968442702423731,-11.578428929788604,0.2692307692307692,2.0,1.25,4.5,5,2,1.0,1.0,250000.0,60,auto
37,2023-12-12,2025-10-02,-74952.6264268969,0.0,2.2460332170362634,0.1999368835127425,-10.056299034606656,0.1621621621621621,2.0,1.25,4.5,10,1,1.0,1.0,250000.0,60,auto
37,2023-12-13,2025-10-03,-96986.19948366129,0.0,2.1123485802949116,0.100584094350495,-12.131547139251088,0.1351351351351351,2.0,1.25,4.5,10,2,1.0,1.0,250000.0,60,auto
36,2023-12-14,2025-10-02,-111486.9519251635,0.0,2.423112520024107,0.441025394368246,-11.951397971195814,0.1111111111111111,2.0,1.25,4.5,15,1,1.0,1.0,250000.0,60,auto
36,2023-12-15,2025-10-03,-116603.80831528216,0.0,2.925432308948477,-0.1667053802841773,-14.021058272381252,0.1111111111111111,2.0,1.25,4.5,15,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-01,5276.843987805728,0.1459541910966979,0.2559932097093391,0.4854335520861418,-0.3643820820360725,0.2758620689655172,2.5,0.5,3.0,3,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-02,23123.789134903975,0.2479080569399461,1.641442529345318,0.4623696078216005,-0.8287242815108096,0.3793103448275862,2.5,0.5,3.0,3,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-03,-6459.19913899678,0.0,2.0004688055994344,-0.1414135241788505,-1.5846989549962596,0.2413793103448276,2.5,0.5,3.0,5,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-06,0.8977723871858103,0.0,2.180629262162991,-0.3614496432225024,-2.300742722755773,0.2758620689655172,2.5,0.5,3.0,5,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-09,-37557.98490368226,0.0,2.0239366031123263,0.0752256762341331,-2.8108287450478207,0.1379310344827586,2.5,0.5,3.0,10,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-10,-49610.91426512933,0.0,3.802169400573163,0.7218975910539159,-6.111995485415265,0.1724137931034483,2.5,0.5,3.0,10,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-09,-81400.2821086245,0.0,3.122408681379199,-0.2668645000184337,-7.75063528968282,0.1379310344827586,2.5,0.5,3.0,15,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-10,-56088.92644942017,0.0,1.7988373743218056,0.5369599088774438,-6.519884824699567,0.1724137931034483,2.5,0.5,3.0,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-12342.150157323127,0.0,3.3029837005850204,-0.5055085626322469,-2.061673370840343,0.2,2.5,0.5,3.5,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27493.106180068007,0.0732827600825889,11.852687791466115,-0.7600493120718782,-1.4339672392015357,0.32,2.5,0.5,3.5,3,2,1.0,1.0,250000.0,60,auto
22,2023-12-08,2025-10-03,-13745.473238704755,0.0,3.997532412851168,0.1756505898056118,-1.3506735191288155,0.2727272727272727,2.5,0.5,3.5,5,1,1.0,1.0,250000.0,60,auto
22,2023-12-11,2025-10-06,26679.67222634246,0.4403348534694644,0.5080104215983594,0.6890828212785424,-0.3905750824104089,0.3636363636363636,2.5,0.5,3.5,5,2,1.0,1.0,250000.0,60,auto
22,2023-12-15,2025-10-09,-63693.79348269792,0.0,2.600232862681328,0.3960999024219683,-3.138989096353129,0.0909090909090909,2.5,0.5,3.5,10,1,1.0,1.0,250000.0,60,auto
22,2023-12-18,2025-10-10,-55852.847298742614,0.0,2.2822405642106736,0.5072071529764277,-5.15329305140206,0.1363636363636363,2.5,0.5,3.5,10,2,1.0,1.0,250000.0,60,auto
22,2023-12-21,2025-10-09,-128438.11137805156,0.0,2.3565221107114356,0.108510672348499,-12.639837607267925,0.0909090909090909,2.5,0.5,3.5,15,1,1.0,1.0,250000.0,60,auto
22,2023-12-22,2025-10-10,-84550.89301836662,0.0,2.2733247675557164,0.5537593497358371,-7.874678120634197,0.1363636363636363,2.5,0.5,3.5,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-10605.64553216878,0.0,2.0042815579607356,0.149504699175002,-2.182865283400676,0.2,2.5,0.5,4.0,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27501.77208529042,0.0005488053166575,2.948896617555819,0.2023154070465061,-1.5284531516012847,0.28,2.5,0.5,4.0,3,2,1.0,1.0,250000.0,60,auto
21,2023-12-08,2025-10-03,-15248.475040932404,0.0,3.6699087390158143,-0.6434886272813752,-1.480452877587706,0.238095238095238,2.5,0.5,4.0,5,1,1.0,1.0,250000.0,60,auto
21,2023-12-11,2025-10-06,23951.621834214937,0.345467946672545,0.5785024549986167,0.5689768462332961,-0.5029408947133788,0.2857142857142857,2.5,0.5,4.0,5,2,1.0,1.0,250000.0,60,auto
21,2023-12-15,2025-10-09,-62021.12846007664,0.0,2.5869584221125224,0.3949684594913939,-3.16897197728012,0.0476190476190476,2.5,0.5,4.0,10,1,1.0,1.0,250000.0,60,auto
21,2023-12-18,2025-10-10,-56085.47408769489,0.0,2.213265343384877,0.4835365478221473,-5.234011857371176,0.0476190476190476,2.5,0.5,4.0,10,2,1.0,1.0,250000.0,60,auto
21,2023-12-21,2025-10-09,-126462.16530766926,0.0,2.256899801810952,0.2072265913871589,-12.68210819495222,0.0476190476190476,2.5,0.5,4.0,15,1,1.0,1.0,250000.0,60,auto
21,2023-12-22,2025-10-10,-85592.70439913675,0.0,2.246049981607299,0.5446322135676321,-7.998894062499918,0.0476190476190476,2.5,0.5,4.0,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-10594.1260355201,0.0,6.9791000464173845,-0.5970385741907523,-2.0619022603268222,0.2,2.5,0.5,4.5,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27503.16013627303,0.0135498804027758,4.123866988155309,0.3353060851564133,-1.504716664522329,0.28,2.5,0.5,4.5,3,2,1.0,1.0,250000.0,60,auto
19,2023-12-08,2025-10-03,3438.8095814394032,0.0,4.489060780788078,-0.7243812938246154,-1.447517862360214,0.2631578947368421,2.5,0.5,4.5,5,1,1.0,1.0,250000.0,60,auto
19,2023-12-11,2025-10-06,-3734.5274528605546,-0.3876850868806987,0.1789165030070467,-1.7908608654826037,-0.5905967257970249,0.3157894736842105,2.5,0.5,4.5,5,2,1.0,1.0,250000.0,60,auto
19,2023-12-15,2025-10-09,-34608.72952457606,0.0,4.154767677123407,0.5159856768899072,-2.621213317054725,0.0526315789473684,2.5,0.5,4.5,10,1,1.0,1.0,250000.0,60,auto
19,2023-12-18,2025-10-10,-65229.063406654466,0.0,2.22966760671523,-0.0178668343103401,-5.405600093616251,0.0526315789473684,2.5,0.5,4.5,10,2,1.0,1.0,250000.0,60,auto
19,2023-12-21,2025-10-09,-108232.13683866928,0.0,2.494203184293994,0.0197378788924243,-11.345589296356538,0.0,2.5,0.5,4.5,15,1,1.0,1.0,250000.0,60,auto
19,2023-12-22,2025-10-10,-89248.19097745571,0.0,2.1255098580625873,0.1699395600179983,-7.782318793903883,0.0,2.5,0.5,4.5,15,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-01,5276.843987805728,0.1459541910966979,0.2559932097093391,0.4854335520861418,-0.3643820820360725,0.2758620689655172,2.5,0.75,3.0,3,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-02,23123.789134903975,0.2479080569399461,1.641442529345318,0.4623696078216005,-0.8287242815108096,0.3793103448275862,2.5,0.75,3.0,3,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-03,-12454.656182762836,0.0,2.2068027503215193,0.0016145022000137,-1.9020358328364433,0.2413793103448276,2.5,0.75,3.0,5,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-06,5178.435602408606,0.0,2.178064318751406,-0.4322374942391291,-2.1830723593793184,0.3448275862068966,2.5,0.75,3.0,5,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-07,-31458.78393895402,0.0,2.255641667981122,0.2268753693451022,-2.4742906625350063,0.1379310344827586,2.5,0.75,3.0,10,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-08,-26101.316193411807,0.0,3.7990766648527248,0.680257415125284,-4.508394316374789,0.2413793103448276,2.5,0.75,3.0,10,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-07,-52642.22779821645,0.0,2.9418497287396628,-0.2244150893361401,-5.1866924797009775,0.1379310344827586,2.5,0.75,3.0,15,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-08,-19510.54703566875,0.0,2.4725330387265703,0.5966520534903765,-3.63555395912186,0.2413793103448276,2.5,0.75,3.0,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-12342.150157323127,0.0,3.3029837005850204,-0.5055085626322469,-2.061673370840343,0.2,2.5,0.75,3.5,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27493.106180068007,0.0732827600825889,11.852687791466115,-0.7600493120718782,-1.4339672392015357,0.32,2.5,0.75,3.5,3,2,1.0,1.0,250000.0,60,auto
22,2023-12-08,2025-10-03,-19740.93028247082,0.0,2.190354055148806,-0.5435646357032026,-1.646501372565153,0.2727272727272727,2.5,0.75,3.5,5,1,1.0,1.0,250000.0,60,auto
22,2023-12-11,2025-10-06,31857.210056363885,0.5620678400571435,0.4920083429652287,0.8133281498497579,-0.3065854355611828,0.4545454545454545,2.5,0.75,3.5,5,2,1.0,1.0,250000.0,60,auto
22,2023-12-15,2025-10-07,-57594.592517969686,0.0,4.360098273792124,0.5423173685044065,-2.7553761324080006,0.0909090909090909,2.5,0.75,3.5,10,1,1.0,1.0,250000.0,60,auto
22,2023-12-18,2025-10-08,-32343.24922702509,0.0,2.2425848494424696,0.3947700143265824,-3.390966999357928,0.2272727272727272,2.5,0.75,3.5,10,2,1.0,1.0,250000.0,60,auto
22,2023-12-19,2025-10-07,-89655.22808602649,0.0,2.2276443254335367,0.1232876827268515,-6.470519873985453,0.0909090909090909,2.5,0.75,3.5,15,1,1.0,1.0,250000.0,60,auto
22,2023-12-20,2025-10-08,-46068.47285686966,0.0,2.8342498554277817,-0.3361646547380736,-3.7280066337778153,0.2272727272727272,2.5,0.75,3.5,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-10605.64553216878,0.0,2.0042815579607356,0.149504699175002,-2.182865283400676,0.2,2.5,0.75,4.0,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27501.77208529042,0.0005488053166575,2.948896617555819,0.2023154070465061,-1.5284531516012847,0.28,2.5,0.75,4.0,3,2,1.0,1.0,250000.0,60,auto
21,2023-12-08,2025-10-03,-21243.93208469846,0.0,4.293795388067026,-0.6407641564337573,-1.8307706063513296,0.238095238095238,2.5,0.75,4.0,5,1,1.0,1.0,250000.0,60,auto
21,2023-12-11,2025-10-06,29129.15966423636,0.4736601266496465,0.5461390071000214,0.6939106362295868,-0.4023359554138687,0.3809523809523809,2.5,0.75,4.0,5,2,1.0,1.0,250000.0,60,auto
21,2023-12-15,2025-10-07,-56982.43187431169,0.0,2.351638200321763,-0.2174304260437883,-2.9934149434397805,0.0476190476190476,2.5,0.75,4.0,10,1,1.0,1.0,250000.0,60,auto
21,2023-12-18,2025-10-08,-33953.22124469108,0.0,2.490791422783366,0.4857166498003754,-3.934561012083704,0.1428571428571428,2.5,0.75,4.0,10,2,1.0,1.0,250000.0,60,auto
21,2023-12-19,2025-10-07,-90120.56697191886,0.0,2.1267303304750698,0.2004764013403827,-6.9213807079267475,0.0476190476190476,2.5,0.75,4.0,15,1,1.0,1.0,250000.0,60,auto
21,2023-12-20,2025-10-08,-49087.53069154133,0.0,2.750564699296207,-0.2759710555178984,-4.201179934896576,0.1428571428571428,2.5,0.75,4.0,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-10594.1260355201,0.0,6.9791000464173845,-0.5970385741907523,-2.0619022603268222,0.2,2.5,0.75,4.5,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27503.16013627303,0.0135498804027758,4.123866988155309,0.3353060851564133,-1.504716664522329,0.28,2.5,0.75,4.5,3,2,1.0,1.0,250000.0,60,auto
19,2023-12-08,2025-10-03,-2556.6474623266554,0.0,5.324898514518423,-0.6771240593735784,-1.638681328281508,0.2631578947368421,2.5,0.75,4.5,5,1,1.0,1.0,250000.0,60,auto
19,2023-12-11,2025-10-06,1443.010377160869,-0.1993091648219248,0.1404621790734267,-1.0152111084611242,-0.4024256205325456,0.4210526315789473,2.5,0.75,4.5,5,2,1.0,1.0,250000.0,60,auto
19,2023-12-15,2025-10-07,-29570.03293881112,0.0,2.120022641228137,0.0491508239468625,-2.4978329699555486,0.0526315789473684,2.5,0.75,4.5,10,1,1.0,1.0,250000.0,60,auto
19,2023-12-18,2025-10-08,-43096.81056365066,0.0,2.000870428508014,0.073536706582955,-4.382093092612997,0.1578947368421052,2.5,0.75,4.5,10,2,1.0,1.0,250000.0,60,auto
19,2023-12-19,2025-10-07,-80545.09612410628,0.0,2.518950853347319,-0.0850325064402817,-6.4440797455449825,0.0,2.5,0.75,4.5,15,1,1.0,1.0,250000.0,60,auto
19,2023-12-20,2025-10-08,-54062.73612886781,0.0,9.065639929446696,-0.5615910950255966,-4.407845992748896,0.1052631578947368,2.5,0.75,4.5,15,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-01,5276.843987805728,0.1459541910966979,0.2559932097093391,0.4854335520861418,-0.3643820820360725,0.2758620689655172,2.5,1.0,3.0,3,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-02,23123.789134903975,0.2479080569399461,1.641442529345318,0.4623696078216005,-0.8287242815108096,0.3793103448275862,2.5,1.0,3.0,3,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-03,-12236.26763184046,0.0,11.310376606212085,-0.6044399238815878,-1.986508714551194,0.2413793103448276,2.5,1.0,3.0,5,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-06,-1886.8295724484497,0.0,3.038652016897637,-0.3899168049147035,-3.1533542312689784,0.3448275862068966,2.5,1.0,3.0,5,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-07,-42846.20056242034,0.0,6.968687483919102,-0.5421293312067067,-3.9139086579848255,0.1379310344827586,2.5,1.0,3.0,10,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-08,-38334.291573062634,0.0,4.304939783651781,-0.4361346686058592,-6.4054284302303195,0.2413793103448276,2.5,1.0,3.0,10,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-07,-46911.91666888128,0.0,1.985475400899376,0.3432124886798633,-3.978193609626773,0.1379310344827586,2.5,1.0,3.0,15,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-08,-34420.73016928109,0.0,1.9207811413173064,0.3761389835284403,-5.879193169514137,0.2413793103448276,2.5,1.0,3.0,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-12342.150157323127,0.0,3.3029837005850204,-0.5055085626322469,-2.061673370840343,0.2,2.5,1.0,3.5,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27493.106180068007,0.0732827600825889,11.852687791466115,-0.7600493120718782,-1.4339672392015357,0.32,2.5,1.0,3.5,3,2,1.0,1.0,250000.0,60,auto
22,2023-12-08,2025-10-03,-19522.541731548445,0.0,5.979176800935395,0.5175930282244244,-1.7811496231679689,0.2727272727272727,2.5,1.0,3.5,5,1,1.0,1.0,250000.0,60,auto
22,2023-12-11,2025-10-06,24791.944881506824,0.1985947484785422,1.860137587173971,0.47618287997977,-0.865976553302734,0.4545454545454545,2.5,1.0,3.5,5,2,1.0,1.0,250000.0,60,auto
22,2023-12-15,2025-10-07,-68970.82564314984,0.0,2.2291510134233423,0.4771458479426129,-4.120281048804674,0.0909090909090909,2.5,1.0,3.5,10,1,1.0,1.0,250000.0,60,auto
22,2023-12-18,2025-10-08,-44575.3533519313,0.0,2.305252681065914,0.5043718744472527,-5.1457899865463945,0.2272727272727272,2.5,1.0,3.5,10,2,1.0,1.0,250000.0,60,auto
22,2023-12-19,2025-10-07,-84133.30753475883,0.0,2.0373880437199605,0.0319705566175486,-5.774776143739229,0.0909090909090909,2.5,1.0,3.5,15,1,1.0,1.0,250000.0,60,auto
