pair,fold,entry_date,exit_date,entry_spread_eff,exit_spread_eff,direction,days_held,gross_pnl,cost,net_pnl,entry_z,exit_z,reason_exit,spread_scale,sign,net_pnl_true
VWRL_L_VEVE_AS,5,2025-01-10 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0474803868919106,0.0333202935216996,SHORT_SPREAD,3,-11.477049100601622,200.0,3340.02334255275,2.282200998834905,2.0566603594997757,TIMEOUT,auto,1,3340.02334255275
