pair,fold,entry_date,exit_date,entry_spread_eff,exit_spread_eff,direction,days_held,gross_pnl,cost,net_pnl,entry_z,exit_z,reason_exit,spread_scale,sign,net_pnl_true
IWDA_AS_EUNL_DE,2,2023-12-05 00:00:00+00:00,2023-12-07 00:00:00+00:00,-0.0757369559644462,-0.0813148747738764,SHORT_SPREAD,2,5181618.394135355,200.0,1194.479702357551,4.739860520095701,-0.2840425979325112,MEAN_REVERT,auto,1,1194.479702357551
IWDA_AS_EUNL_DE,7,2024-09-06 00:00:00+00:00,2024-09-09 00:00:00+00:00,-0.0808821797145458,-0.081331599620381,SHORT_SPREAD,1,654656.952112739,200.0,-87.64502354119875,2.6774089232083154,1.123492435636205,MEAN_REVERT,auto,1,-87.64502354119875
IWDA_AS_EUNL_DE,8,2024-11-15 00:00:00+00:00,2024-11-18 00:00:00+00:00,-0.0808882881416136,-0.0817206439343974,SHORT_SPREAD,1,820781.2667150717,200.0,8.088948195950934,2.4976931537730342,0.4237839272760178,MEAN_REVERT,auto,1,8.088948195950934
IWDA_AS_EUNL_DE,8,2024-11-21 00:00:00+00:00,2024-11-22 00:00:00+00:00,-0.0817157972503085,-0.0817157972503085,SHORT_SPREAD,1,1565579.1007795455,200.0,-200.0,2.722022557835692,-0.6867040268706637,MEAN_REVERT,auto,1,-200.0
IWDA_AS_EUNL_DE,10,2025-04-09 00:00:00+00:00,2025-04-11 00:00:00+00:00,-0.0806111106564438,-0.0820373146880306,SHORT_SPREAD,2,2921385.06669078,200.0,156.55100789670075,2.442538803453151,-0.6239552134445876,MEAN_REVERT,auto,1,156.55100789670075
IWDA_AS_EUNL_DE,12,2025-07-16 00:00:00+00:00,2025-07-17 00:00:00+00:00,-0.0817200833290828,-0.081769708148318,SHORT_SPREAD,1,2161070.170108086,200.0,-187.59379519120208,3.296851844148134,-0.3304078869171333,MEAN_REVERT,auto,1,-187.59379519120208
