date,A_ticker,A_price,B_ticker,B_price
2022-12-01 00:00:00+00:00,IWDA.AS,73.01000213623047,EUNL.DE,72.99800109863281
2022-12-02 00:00:00+00:00,IWDA.AS,73.01000213623047,EUNL.DE,72.99800109863281
2022-12-03 00:00:00+00:00,IWDA.AS,73.01000213623047,EUNL.DE,72.99800109863281
2022-12-04 00:00:00+00:00,IWDA.AS,72.37000274658203,EUNL.DE,72.36599731445312
2022-12-05 00:00:00+00:00,IWDA.AS,71.36000061035156,EUNL.DE,71.39800262451172
2022-12-06 00:00:00+00:00,IWDA.AS,70.9749984741211,EUNL.DE,71.00800323486328
2022-12-07 00:00:00+00:00,IWDA.AS,71.1500015258789,EUNL.DE,71.11799621582031
2022-12-08 00:00:00+00:00,IWDA.AS,71.4800033569336,EUNL.DE,71.48600006103516
2022-12-09 00:00:00+00:00,IWDA.AS,71.4800033569336,EUNL.DE,71.48600006103516
2022-12-10 00:00:00+00:00,IWDA.AS,71.4800033569336,EUNL.DE,71.48600006103516
2022-12-11 00:00:00+00:00,IWDA.AS,71.17500305175781,EUNL.DE,71.17400360107422
2022-12-12 00:00:00+00:00,IWDA.AS,72.19999694824219,EUNL.DE,72.23400115966797
2022-12-13 00:00:00+00:00,IWDA.AS,72.05000305175781,EUNL.DE,72.02999877929688
2022-12-14 00:00:00+00:00,IWDA.AS,69.56500244140625,EUNL.DE,69.56199645996094
2022-12-15 00:00:00+00:00,IWDA.AS,69.00499725341797,EUNL.DE,68.97799682617188
2022-12-16 00:00:00+00:00,IWDA.AS,69.00499725341797,EUNL.DE,68.97799682617188
2022-12-17 00:00:00+00:00,IWDA.AS,69.00499725341797,EUNL.DE,68.97799682617188
2022-12-18 00:00:00+00:00,IWDA.AS,68.73500061035156,EUNL.DE,68.68800354003906
2022-12-19 00:00:00+00:00,IWDA.AS,68.4749984741211,EUNL.DE,68.49800109863281
2022-12-20 00:00:00+00:00,IWDA.AS,69.73999786376953,EUNL.DE,69.7239990234375
2022-12-21 00:00:00+00:00,IWDA.AS,68.65499877929688,EUNL.DE,68.69599914550781
2022-12-22 00:00:00+00:00,IWDA.AS,68.81999969482422,EUNL.DE,68.85399627685547
2022-12-23 00:00:00+00:00,IWDA.AS,68.81999969482422,EUNL.DE,68.85399627685547
2022-12-24 00:00:00+00:00,IWDA.AS,68.81999969482422,EUNL.DE,68.85399627685547
2022-12-25 00:00:00+00:00,IWDA.AS,68.81999969482422,EUNL.DE,68.85399627685547
2022-12-26 00:00:00+00:00,IWDA.AS,68.83000183105469,EUNL.DE,68.8219985961914
2022-12-27 00:00:00+00:00,IWDA.AS,68.45500183105469,EUNL.DE,68.45600128173828
