date,A_ticker,A_price,B_ticker,B_price
2023-09-05 00:00:00+00:00,SWDA.L,6736.0,EUNL.DE,67.0228126960692
2023-09-06 00:00:00+00:00,SWDA.L,6726.0,EUNL.DE,67.31804035803543
2023-09-07 00:00:00+00:00,SWDA.L,6752.0,EUNL.DE,67.42986813662719
2023-09-08 00:00:00+00:00,SWDA.L,6752.0,EUNL.DE,67.42986813662719
2023-09-09 00:00:00+00:00,SWDA.L,6752.0,EUNL.DE,67.42986813662719
2023-09-10 00:00:00+00:00,SWDA.L,6744.0,EUNL.DE,67.46661259937446
2023-09-11 00:00:00+00:00,SWDA.L,6765.0,EUNL.DE,67.61309706111206
2023-09-12 00:00:00+00:00,SWDA.L,6760.0,EUNL.DE,67.69405719840051
2023-09-13 00:00:00+00:00,SWDA.L,6843.0,EUNL.DE,68.43649312665912
2023-09-14 00:00:00+00:00,SWDA.L,6826.0,EUNL.DE,67.97455928608815
2023-09-15 00:00:00+00:00,SWDA.L,6826.0,EUNL.DE,67.97455928608815
2023-09-16 00:00:00+00:00,SWDA.L,6826.0,EUNL.DE,67.97455928608815
2023-09-17 00:00:00+00:00,SWDA.L,6808.0,EUNL.DE,67.90578033570455
2023-09-18 00:00:00+00:00,SWDA.L,6775.0,EUNL.DE,67.81504459488724
2023-09-19 00:00:00+00:00,SWDA.L,6810.0,EUNL.DE,67.90186346930022
2023-09-20 00:00:00+00:00,SWDA.L,6724.0,EUNL.DE,66.98412995319586
2023-09-21 00:00:00+00:00,SWDA.L,6739.0,EUNL.DE,67.18966250705307
2023-09-22 00:00:00+00:00,SWDA.L,6739.0,EUNL.DE,67.18966250705307
2023-09-23 00:00:00+00:00,SWDA.L,6739.0,EUNL.DE,67.18966250705307
2023-09-24 00:00:00+00:00,SWDA.L,6714.0,EUNL.DE,67.36213661842339
2023-09-25 00:00:00+00:00,SWDA.L,6680.0,EUNL.DE,66.5975182532602
2023-09-26 00:00:00+00:00,SWDA.L,6673.0,EUNL.DE,66.99056981053309
2023-09-27 00:00:00+00:00,SWDA.L,6678.0,EUNL.DE,66.79643455281075
2023-09-28 00:00:00+00:00,SWDA.L,6696.0,EUNL.DE,66.87733835439758
2023-09-29 00:00:00+00:00,SWDA.L,6696.0,EUNL.DE,66.87733835439758
2023-09-30 00:00:00+00:00,SWDA.L,6696.0,EUNL.DE,66.87733835439758
2023-10-01 00:00:00+00:00,SWDA.L,6680.0,EUNL.DE,66.8787534842495
2023-10-02 00:00:00+00:00,SWDA.L,6607.0,EUNL.DE,66.06465549606582
2023-10-03 00:00:00+00:00,SWDA.L,6583.0,EUNL.DE,65.8620525268766
2023-10-04 00:00:00+00:00,SWDA.L,6579.0,EUNL.DE,65.80366955809859
2023-10-05 00:00:00+00:00,SWDA.L,6609.0,EUNL.DE,66.16353080624913
2023-10-06 00:00:00+00:00,SWDA.L,6609.0,EUNL.DE,66.16353080624913
2023-10-07 00:00:00+00:00,SWDA.L,6609.0,EUNL.DE,66.16353080624913
2023-10-08 00:00:00+00:00,SWDA.L,6642.0,EUNL.DE,66.54250633479569
2023-10-09 00:00:00+00:00,SWDA.L,6744.0,EUNL.DE,67.3657017100054
2023-10-10 00:00:00+00:00,SWDA.L,6706.0,EUNL.DE,67.02118393689716
2023-10-11 00:00:00+00:00,SWDA.L,6768.0,EUNL.DE,67.55021640682526
2023-10-12 00:00:00+00:00,SWDA.L,6736.0,EUNL.DE,67.32061421783737
2023-10-13 00:00:00+00:00,SWDA.L,6736.0,EUNL.DE,67.32061421783737
2023-10-14 00:00:00+00:00,SWDA.L,6736.0,EUNL.DE,67.32061421783737
2023-10-15 00:00:00+00:00,SWDA.L,6763.0,EUNL.DE,67.68802211370894
2023-10-16 00:00:00+00:00,SWDA.L,6771.0,EUNL.DE,67.43056845608862
2023-10-17 00:00:00+00:00,SWDA.L,6727.0,EUNL.DE,67.35066911282502
2023-10-18 00:00:00+00:00,SWDA.L,6683.0,EUNL.DE,66.56353453760858
2023-10-19 00:00:00+00:00,SWDA.L,6566.0,EUNL.DE,65.71546525918075
2023-10-20 00:00:00+00:00,SWDA.L,6566.0,EUNL.DE,65.71546525918075
2023-10-21 00:00:00+00:00,SWDA.L,6566.0,EUNL.DE,65.71546525918075
2023-10-22 00:00:00+00:00,SWDA.L,6531.0,EUNL.DE,65.35491949696825
2023-10-23 00:00:00+00:00,SWDA.L,6571.0,EUNL.DE,65.73204472844282
2023-10-24 00:00:00+00:00,SWDA.L,6554.0,EUNL.DE,65.46193744362972
2023-10-25 00:00:00+00:00,SWDA.L,6482.0,EUNL.DE,65.10384404334718
2023-10-26 00:00:00+00:00,SWDA.L,6445.0,EUNL.DE,64.34244732687512
2023-10-27 00:00:00+00:00,SWDA.L,6445.0,EUNL.DE,64.34244732687512
2023-10-28 00:00:00+00:00,SWDA.L,6445.0,EUNL.DE,64.34244732687512
2023-10-29 00:00:00+00:00,SWDA.L,6445.0,EUNL.DE,64.40512226749615
2023-10-30 00:00:00+00:00,SWDA.L,6461.0,EUNL.DE,65.05594686010681
2023-10-31 00:00:00+00:00,SWDA.L,6501.0,EUNL.DE,65.84700335862908
2023-11-01 00:00:00+00:00,SWDA.L,6560.0,EUNL.DE,66.7008467760952
2023-11-02 00:00:00+00:00,SWDA.L,6675.0,EUNL.DE,66.91068822145462
2023-11-03 00:00:00+00:00,SWDA.L,6673.5,EUNL.DE,66.91068822145462
2023-11-04 00:00:00+00:00,SWDA.L,6673.5,EUNL.DE,66.91068822145462
2023-11-05 00:00:00+00:00,SWDA.L,6673.5,EUNL.DE,66.69865668305374
2023-11-06 00:00:00+00:00,SWDA.L,6658.0,EUNL.DE,67.00644475746867
2023-11-07 00:00:00+00:00,SWDA.L,6710.0,EUNL.DE,66.80376850500352
2023-11-08 00:00:00+00:00,SWDA.L,6700.0,EUNL.DE,67.24848354842834
2023-11-09 00:00:00+00:00,SWDA.L,6745.0,EUNL.DE,67.2390517106669
2023-11-10 00:00:00+00:00,SWDA.L,6745.0,EUNL.DE,67.2390517106669
2023-11-11 00:00:00+00:00,SWDA.L,6745.0,EUNL.DE,67.2390517106669
2023-11-12 00:00:00+00:00,SWDA.L,6745.0,EUNL.DE,67.68363431367106
2023-11-13 00:00:00+00:00,SWDA.L,6774.0,EUNL.DE,68.33833370189268
2023-11-14 00:00:00+00:00,SWDA.L,6802.0,EUNL.DE,68.32969879345546
2023-11-15 00:00:00+00:00,SWDA.L,6848.0,EUNL.DE,67.8841623897606
2023-11-16 00:00:00+00:00,SWDA.L,6817.0,EUNL.DE,68.42335812635429
2023-11-17 00:00:00+00:00,SWDA.L,6854.0,EUNL.DE,68.42335812635429
2023-11-18 00:00:00+00:00,SWDA.L,6854.0,EUNL.DE,68.42335812635429
2023-11-19 00:00:00+00:00,SWDA.L,6854.0,EUNL.DE,68.42335812635429
2023-11-20 00:00:00+00:00,SWDA.L,6860.0,EUNL.DE,68.62492257957638
2023-11-21 00:00:00+00:00,SWDA.L,6836.0,EUNL.DE,69.1479171867395
2023-11-22 00:00:00+00:00,SWDA.L,6895.0,EUNL.DE,68.73361554319172
2023-11-23 00:00:00+00:00,SWDA.L,6871.0,EUNL.DE,68.72797711135718
2023-11-24 00:00:00+00:00,SWDA.L,6835.5,EUNL.DE,68.72797711135718
2023-11-25 00:00:00+00:00,SWDA.L,6835.5,EUNL.DE,68.72797711135718
2023-11-26 00:00:00+00:00,SWDA.L,6835.5,EUNL.DE,68.62685761436296
2023-11-27 00:00:00+00:00,SWDA.L,6828.0,EUNL.DE,68.17453892369576
2023-11-28 00:00:00+00:00,SWDA.L,6803.0,EUNL.DE,68.2156655109452
2023-11-29 00:00:00+00:00,SWDA.L,6802.0,EUNL.DE,68.35831583859544
2023-11-30 00:00:00+00:00,SWDA.L,6811.0,EUNL.DE,68.98589982661179
2023-12-01 00:00:00+00:00,SWDA.L,6847.0,EUNL.DE,68.98589982661179
2023-12-02 00:00:00+00:00,SWDA.L,6847.0,EUNL.DE,68.98589982661179
2023-12-03 00:00:00+00:00,SWDA.L,6847.0,EUNL.DE,68.98589982661179
2023-12-04 00:00:00+00:00,SWDA.L,6835.0,EUNL.DE,68.35693617871584
2023-12-05 00:00:00+00:00,SWDA.L,6862.0,EUNL.DE,68.46628310076994
2023-12-06 00:00:00+00:00,SWDA.L,6880.0,EUNL.DE,68.881637442812
2023-12-07 00:00:00+00:00,SWDA.L,6897.0,EUNL.DE,69.30905217437612
2023-12-08 00:00:00+00:00,SWDA.L,6934.5,EUNL.DE,69.30905217437612
2023-12-09 00:00:00+00:00,SWDA.L,6934.5,EUNL.DE,69.30905217437612
2023-12-10 00:00:00+00:00,SWDA.L,6934.5,EUNL.DE,69.55077212229844
2023-12-11 00:00:00+00:00,SWDA.L,6951.0,EUNL.DE,69.56753884177306
2023-12-12 00:00:00+00:00,SWDA.L,6976.0,EUNL.DE,69.84680840057854
2023-12-13 00:00:00+00:00,SWDA.L,7015.0,EUNL.DE,69.9175392796592
2023-12-14 00:00:00+00:00,SWDA.L,7010.0,EUNL.DE,70.66107546646845
2023-12-15 00:00:00+00:00,SWDA.L,7045.0,EUNL.DE,70.66107546646845
2023-12-16 00:00:00+00:00,SWDA.L,7045.0,EUNL.DE,70.66107546646845
2023-12-17 00:00:00+00:00,SWDA.L,7045.0,EUNL.DE,70.69211446908685
2023-12-18 00:00:00+00:00,SWDA.L,7079.0,EUNL.DE,70.58293569978377
2023-12-19 00:00:00+00:00,SWDA.L,7067.5,EUNL.DE,71.12276849966247
2023-12-20 00:00:00+00:00,SWDA.L,7128.0,EUNL.DE,70.50029435562737
2023-12-21 00:00:00+00:00,SWDA.L,7093.0,EUNL.DE,71.0298665597038
2023-12-22 00:00:00+00:00,SWDA.L,7080.0,EUNL.DE,71.0298665597038
2023-12-23 00:00:00+00:00,SWDA.L,7080.0,EUNL.DE,71.0298665597038
2023-12-24 00:00:00+00:00,SWDA.L,7080.0,EUNL.DE,71.0298665597038
2023-12-25 00:00:00+00:00,SWDA.L,7080.0,EUNL.DE,71.0298665597038
2023-12-26 00:00:00+00:00,SWDA.L,7080.0,EUNL.DE,70.88490382770942
2023-12-27 00:00:00+00:00,SWDA.L,7095.5,EUNL.DE,71.21251618798124
2023-12-28 00:00:00+00:00,SWDA.L,7135.0,EUNL.DE,71.35808619321142
2023-12-29 00:00:00+00:00,SWDA.L,7140.0,EUNL.DE,71.35808619321142
2023-12-30 00:00:00+00:00,SWDA.L,7140.0,EUNL.DE,71.35808619321142
2023-12-31 00:00:00+00:00,SWDA.L,7140.0,EUNL.DE,71.35808619321142
2024-01-01 00:00:00+00:00,SWDA.L,7140.0,EUNL.DE,71.24263353742936
2024-01-02 00:00:00+00:00,SWDA.L,7135.0,EUNL.DE,70.96274700238382
2024-01-03 00:00:00+00:00,SWDA.L,7064.0,EUNL.DE,70.90005182220739
2024-01-04 00:00:00+00:00,SWDA.L,7061.0,EUNL.DE,70.36415103382751
2024-01-05 00:00:00+00:00,SWDA.L,7025.0,EUNL.DE,70.36415103382751
2024-01-06 00:00:00+00:00,SWDA.L,7025.0,EUNL.DE,70.36415103382751
2024-01-07 00:00:00+00:00,SWDA.L,7025.0,EUNL.DE,70.50207579094422
2024-01-08 00:00:00+00:00,SWDA.L,7035.0,EUNL.DE,70.88176197113535
2024-01-09 00:00:00+00:00,SWDA.L,7083.0,EUNL.DE,70.82983417274227
2024-01-10 00:00:00+00:00,SWDA.L,7097.0,EUNL.DE,70.5992783455008
2024-01-11 00:00:00+00:00,SWDA.L,7073.0,EUNL.DE,71.19175045204747
2024-01-12 00:00:00+00:00,SWDA.L,7109.0,EUNL.DE,71.19175045204747
