Date,price_a,price_b,spread_pct
2024-03-14,7613.0,89.17400360107422,8437.241452180679
2024-03-15,7575.0,88.61000061035156,8448.696476495765
2024-03-18,7637.0,89.40799713134766,8441.741505271193
2024-03-19,7642.0,89.54000091552734,8434.732992921807
2024-03-20,7660.0,89.7300033569336,8436.720955564411
2024-03-21,7804.0,91.01799774169922,8474.128407160792
2024-03-22,7806.0,90.98600006103516,8479.341871017063
2024-03-25,7775.5,90.70999908447266,8471.822377331471
2024-03-26,7795.0,90.91600036621094,8473.848352986966
2024-03-27,7785.0,90.85199737548828,8468.881504965548
2024-03-28,7814.0,91.4520034790039,8444.372679373815
2024-04-02,7767.0,90.69400024414062,8463.96231183087
2024-04-03,7781.0,90.7760009765625,8471.64880176753
2024-04-04,7793.0,90.8479995727539,8478.06449965816
2024-04-05,7740.0,90.23400115966795,8477.697874999652
2024-04-08,7752.0,90.38600158691406,8476.54931504606
2024-04-09,7699.5,89.87200164794922,8467.184282999326
2024-04-10,7726.0,90.28600311279295,8457.251106074575
2024-04-11,7734.0,90.43599700927734,8451.904391795017
2024-04-12,7766.0,90.86000061035156,8447.215438952166
2024-04-15,7740.0,90.6719970703125,8436.262848603566
2024-04-16,7628.0,89.21800231933594,8449.843979578556
2024-04-17,7587.0,88.73799896240234,8449.88853559179
2024-04-18,7611.0,88.96600341796875,8454.953249100074
2024-04-19,7576.0,88.14600372314453,8494.830939579813
2024-04-22,7617.0,88.2760009765625,8528.619234827293
2024-04-23,7674.0,89.26599884033203,8496.778280301665
2024-04-24,7677.0,89.27400207519531,8499.368037218359
2024-04-25,7566.0,88.197998046875,8478.42600461165
2024-04-26,7695.0,89.80400085449219,8468.660557192849
2024-04-29,7671.0,89.82599639892578,8439.844040173359
2024-04-30,7643.0,89.57599639892578,8432.41974106766
2024-05-02,7610.0,88.88999938964844,8461.143044496648
2024-05-03,7694.0,89.6500015258789,8482.26421533189
2024-05-07,7810.0,90.9459991455078,8487.51355021621
2024-05-08,7824.0,90.93399810791016,8504.04267138388
2024-05-09,7849.0,91.13999938964844,8512.025513016933
2024-05-10,7869.0,91.43599700927734,8506.019792403631
2024-05-13,7851.0,91.31400299072266,8497.805093264446
2024-05-14,7842.0,91.26000213623048,8493.030699576002
2024-05-15,7888.0,91.9260025024414,8480.814769782368
2024-05-16,7919.0,92.28800201416016,8480.747038802458
2024-05-17,7873.0,91.9739990234375,8460.027924841828
2024-05-20,7908.0,92.51200103759766,8448.08015317507
2024-05-21,7880.0,92.302001953125,8437.192946261132
2024-05-22,7865.0,92.3479995727539,8416.697748069539
2024-05-23,7867.0,92.38600158691406,8415.359323781271
2024-05-24,7841.0,92.03600311279295,8419.492084408112
2024-05-28,7821.0,91.8939971923828,8410.89324542767
2024-05-29,7788.0,91.5540008544922,8406.455127370737
2024-05-30,7765.0,91.24600219726562,8409.961875603898
2024-05-31,7732.0,90.72599792480467,8422.364236112806
2024-06-03,7777.0,91.41799926757812,8407.07744897908
2024-06-04,7758.0,91.14600372314452,8411.618373927706
2024-06-05,7851.0,92.27400207519533,8408.355358427083
2024-06-06,7879.0,92.58200073242188,8410.293510259822
2024-06-07,7904.0,93.0719985961914,8392.350136685942
2024-06-10,7888.0,93.447998046875,8341.058305008582
2024-06-11,7870.0,93.27999877929688,8336.964089826633
2024-06-12,7928.0,93.81199645996094,8350.944760975935
2024-06-13,7909.0,93.78399658203124,8333.208530500335
2024-06-14,7934.0,94.06400299072266,8334.682501001489
2024-06-17,7950.0,94.07599639892578,8350.614720346217
2024-06-18,8005.0,94.62000274658205,8360.156169557038
2024-06-19,7998.0,94.72799682617188,8343.121640877216
2024-06-20,8044.0,95.11199951171876,8357.39763783317
2024-06-21,8017.0,94.78600311279295,8357.999848838412
2024-06-24,8026.0,94.94400024414062,8353.404090160311
2024-06-25,8014.0,94.85800170898438,8348.417482571702
2024-06-26,8024.0,94.87799835205078,8357.176731560507
2024-06-27,8025.0,94.802001953125,8365.011112284288
2024-06-28,8072.0,95.18599700927734,8380.238957010934
2024-07-01,8031.0,94.65399932861328,8384.586025909506
2024-07-02,8027.0,94.83000183105467,8364.620737117122
2024-07-03,8046.0,95.09600067138672,8360.923638422733
2024-07-04,8073.0,95.2979965209961,8371.321848011099
2024-07-05,8060.0,95.32599639892578,8355.19617363352
2024-07-08,8066.0,95.50800323486328,8345.365547183452
2024-07-09,8086.0,95.64600372314452,8354.090798613619
2024-07-10,8096.0,96.02200317382812,8331.400858555153
2024-07-11,8067.0,95.86399841308594,8315.046454914833
2024-07-12,8090.0,96.34400177001952,8296.993950190534
2024-07-15,8097.0,96.36000061035156,8302.864205804262
2024-07-16,8106.0,96.48799896240234,8301.044779836915
2024-07-17,8026.0,95.48600006103516,8305.420684571285
2024-07-18,7985.5,94.93599700927734,8311.456403854525
2024-07-19,7953.0,94.33000183105467,8331.03980242028
2024-07-22,7986.0,94.78399658203124,8325.47295744011
2024-07-23,8044.0,95.67400360107422,8307.717558826695
2024-07-24,7901.0,94.03800201416016,8301.922447065894
2024-07-25,7885.5,93.552001953125,8329.001876358665
2024-07-26,7913.0,93.72200012207033,8343.054981427558
2024-07-29,7919.5,93.9219970703125,8331.99702628901
2024-07-30,7915.0,93.96199798583984,8323.61823893187
2024-07-31,8042.0,95.3740005493164,8332.067391198094
2024-08-01,7978.0,94.38600158691406,8352.524596725889
2024-08-02,7730.0,90.7040023803711,8422.225918525532
2024-08-05,7613.0,88.63400268554688,8489.254427569043
2024-08-06,7692.0,89.3280029296875,8510.961566055139
2024-08-07,7789.0,90.66999816894533,8490.493170063555
2024-08-08,7770.0,90.6439971923828,8471.996205671461
2024-08-09,7787.0,91.00399780273438,8456.766942128806
2024-08-12,7805.0,91.16799926757812,8461.118004895907
2024-08-13,7862.0,92.0719985961914,8438.969632321216
2024-08-14,7922.0,92.30599975585938,8482.324031972938
2024-08-15,8021.0,93.91799926757812,8440.428951374572
2024-08-16,8013.0,94.052001953125,8419.754852207861
2024-08-19,8035.0,94.2959976196289,8421.040344057417
2024-08-20,8022.0,94.10199737548828,8424.792484468107
2024-08-21,8023.0,94.18399810791016,8418.432176565437
2024-08-22,8006.0,94.3479995727539,8385.606516571017
2024-08-23,7990.0,94.36599731445312,8367.03285864203
2024-08-27,7962.0,94.38800048828124,8335.394286150307
2024-08-28,7950.0,94.37000274658205,8324.287134280006
2024-08-29,8030.0,95.44200134277344,8313.486606552604
2024-08-30,8007.0,95.13200378417967,8316.725898221386
2024-09-02,8056.0,95.6999969482422,8317.973100204963
2024-09-03,7984.0,94.77999877929688,8323.71819247583
2024-09-04,7888.5,93.63200378417967,8325.003931543397
2024-09-05,7835.0,93.03199768066406,8321.833557625992
2024-09-06,7738.0,91.76599884033205,8332.317086706274
2024-09-09,7836.0,92.83999633789062,8340.327777998746
2024-09-10,7849.0,93.01200103759766,8338.695988087868
2024-09-11,7824.0,92.58799743652344,8350.339370785057
2024-09-12,7956.0,94.302001953125,8336.724391020578
2024-09-13,8010.0,94.98600006103516,8332.821673565593
2024-09-16,7967.0,94.5459976196289,8326.586212620336
2024-09-17,8033.0,95.14800262451172,8342.63650147351
2024-09-18,7969.0,94.64600372314452,8319.795539715196
2024-09-19,8059.0,95.99600219726562,8295.141272070134
2024-09-20,8003.0,95.35800170898438,8292.583586665049
2024-09-23,8004.0,96.02400207519533,8235.415965825041
2024-09-24,8006.0,96.05799865722656,8234.54799383091
2024-09-25,8027.0,96.08200073242188,8254.32228597564
2024-09-26,8024.0,96.30799865722656,8231.60289059533
2024-09-27,8055.0,96.66200256347656,8233.160690220955
2024-09-30,8016.0,96.39600372314452,8215.697425613685
2024-10-01,8050.0,96.58999633789062,8234.19640253379
2024-10-02,8067.0,96.91200256347656,8224.046337517566
2024-10-03,8121.0,96.70600128173828,8297.617409844812
2024-10-04,8143.5,97.2979965209961,8269.648185142949
2024-10-07,8188.0,97.59200286865234,8290.031723214155
2024-10-08,8170.0,97.50599670410156,8278.971833694748
