date,pair,A_ticker,A_price,B_ticker,B_price,fx_used,curA,curB,denom
2017-01-18,IWDA_AS_XDWD_DE,IWDA.AS,42.31999969482422,XDWD.DE,46.2599983215332,1.0,EUR,EUR,B
2017-01-19,IWDA_AS_XDWD_DE,IWDA.AS,42.279998779296875,XDWD.DE,46.189998626708984,1.0,EUR,EUR,B
2017-01-22,IWDA_AS_XDWD_DE,IWDA.AS,41.875,XDWD.DE,45.7599983215332,1.0,EUR,EUR,B
2017-01-23,IWDA_AS_XDWD_DE,IWDA.AS,42.0,XDWD.DE,45.93000030517578,1.0,EUR,EUR,B
2017-01-24,IWDA_AS_XDWD_DE,IWDA.AS,42.4900016784668,XDWD.DE,46.43000030517578,1.0,EUR,EUR,B
2017-01-25,IWDA_AS_XDWD_DE,IWDA.AS,42.80500030517578,XDWD.DE,46.77000045776367,1.0,EUR,EUR,B
2017-01-26,IWDA_AS_XDWD_DE,IWDA.AS,42.6150016784668,XDWD.DE,46.56999969482422,1.0,EUR,EUR,B
2017-01-29,IWDA_AS_XDWD_DE,IWDA.AS,42.20000076293945,XDWD.DE,46.130001068115234,1.0,EUR,EUR,B
2017-01-30,IWDA_AS_XDWD_DE,IWDA.AS,41.78499984741211,XDWD.DE,45.66999816894531,1.0,EUR,EUR,B
2017-01-31,IWDA_AS_XDWD_DE,IWDA.AS,42.14500045776367,XDWD.DE,46.060001373291016,1.0,EUR,EUR,B
2017-02-01,IWDA_AS_XDWD_DE,IWDA.AS,42.029998779296875,XDWD.DE,45.93000030517578,1.0,EUR,EUR,B
2017-02-02,IWDA_AS_XDWD_DE,IWDA.AS,42.32500076293945,XDWD.DE,46.27000045776367,1.0,EUR,EUR,B
2017-02-05,IWDA_AS_XDWD_DE,IWDA.AS,42.36000061035156,XDWD.DE,46.349998474121094,1.0,EUR,EUR,B
2017-02-06,IWDA_AS_XDWD_DE,IWDA.AS,42.529998779296875,XDWD.DE,46.5099983215332,1.0,EUR,EUR,B
2017-02-07,IWDA_AS_XDWD_DE,IWDA.AS,42.540000915527344,XDWD.DE,46.54999923706055,1.0,EUR,EUR,B
2017-02-08,IWDA_AS_XDWD_DE,IWDA.AS,42.91999816894531,XDWD.DE,46.970001220703125,1.0,EUR,EUR,B
2017-02-09,IWDA_AS_XDWD_DE,IWDA.AS,43.11000061035156,XDWD.DE,47.119998931884766,1.0,EUR,EUR,B
2017-02-12,IWDA_AS_XDWD_DE,IWDA.AS,43.4900016784668,XDWD.DE,47.59000015258789,1.0,EUR,EUR,B
2017-02-13,IWDA_AS_XDWD_DE,IWDA.AS,43.564998626708984,XDWD.DE,47.61000061035156,1.0,EUR,EUR,B
2017-02-14,IWDA_AS_XDWD_DE,IWDA.AS,43.775001525878906,XDWD.DE,47.880001068115234,1.0,EUR,EUR,B
2017-02-15,IWDA_AS_XDWD_DE,IWDA.AS,43.5,XDWD.DE,47.59000015258789,1.0,EUR,EUR,B
2017-02-16,IWDA_AS_XDWD_DE,IWDA.AS,43.6150016784668,XDWD.DE,47.689998626708984,1.0,EUR,EUR,B
2017-02-19,IWDA_AS_XDWD_DE,IWDA.AS,43.82500076293945,XDWD.DE,47.93000030517578,1.0,EUR,EUR,B
2017-02-20,IWDA_AS_XDWD_DE,IWDA.AS,44.20000076293945,XDWD.DE,48.349998474121094,1.0,EUR,EUR,B
2017-02-21,IWDA_AS_XDWD_DE,IWDA.AS,44.21500015258789,XDWD.DE,48.43000030517578,1.0,EUR,EUR,B
2017-02-22,IWDA_AS_XDWD_DE,IWDA.AS,44.084999084472656,XDWD.DE,48.279998779296875,1.0,EUR,EUR,B
2017-02-23,IWDA_AS_XDWD_DE,IWDA.AS,43.915000915527344,XDWD.DE,48.06999969482422,1.0,EUR,EUR,B
2017-02-26,IWDA_AS_XDWD_DE,IWDA.AS,43.834999084472656,XDWD.DE,48.029998779296875,1.0,EUR,EUR,B
2017-02-27,IWDA_AS_XDWD_DE,IWDA.AS,43.880001068115234,XDWD.DE,48.029998779296875,1.0,EUR,EUR,B
2017-02-28,IWDA_AS_XDWD_DE,IWDA.AS,44.54499816894531,XDWD.DE,48.75,1.0,EUR,EUR,B
2017-03-01,IWDA_AS_XDWD_DE,IWDA.AS,44.52000045776367,XDWD.DE,48.720001220703125,1.0,EUR,EUR,B
2017-03-02,IWDA_AS_XDWD_DE,IWDA.AS,44.314998626708984,XDWD.DE,48.47999954223633,1.0,EUR,EUR,B
2017-03-05,IWDA_AS_XDWD_DE,IWDA.AS,44.07500076293945,XDWD.DE,48.220001220703125,1.0,EUR,EUR,B
2017-03-06,IWDA_AS_XDWD_DE,IWDA.AS,44.05500030517578,XDWD.DE,48.220001220703125,1.0,EUR,EUR,B
2017-03-07,IWDA_AS_XDWD_DE,IWDA.AS,44.13999938964844,XDWD.DE,48.290000915527344,1.0,EUR,EUR,B
2017-03-08,IWDA_AS_XDWD_DE,IWDA.AS,44.0,XDWD.DE,48.15999984741211,1.0,EUR,EUR,B
2017-03-09,IWDA_AS_XDWD_DE,IWDA.AS,43.814998626708984,XDWD.DE,47.959999084472656,1.0,EUR,EUR,B
2017-03-12,IWDA_AS_XDWD_DE,IWDA.AS,43.90999984741211,XDWD.DE,48.060001373291016,1.0,EUR,EUR,B
2017-03-13,IWDA_AS_XDWD_DE,IWDA.AS,43.83000183105469,XDWD.DE,47.970001220703125,1.0,EUR,EUR,B
2017-03-14,IWDA_AS_XDWD_DE,IWDA.AS,44.084999084472656,XDWD.DE,48.2400016784668,1.0,EUR,EUR,B
2017-03-15,IWDA_AS_XDWD_DE,IWDA.AS,43.97999954223633,XDWD.DE,48.130001068115234,1.0,EUR,EUR,B
2017-03-16,IWDA_AS_XDWD_DE,IWDA.AS,43.96500015258789,XDWD.DE,48.130001068115234,1.0,EUR,EUR,B
2017-03-19,IWDA_AS_XDWD_DE,IWDA.AS,43.89500045776367,XDWD.DE,48.0,1.0,EUR,EUR,B
2017-03-20,IWDA_AS_XDWD_DE,IWDA.AS,43.349998474121094,XDWD.DE,47.439998626708984,1.0,EUR,EUR,B
2017-03-21,IWDA_AS_XDWD_DE,IWDA.AS,43.189998626708984,XDWD.DE,47.29999923706055,1.0,EUR,EUR,B
2017-03-22,IWDA_AS_XDWD_DE,IWDA.AS,43.52000045776367,XDWD.DE,47.650001525878906,1.0,EUR,EUR,B
2017-03-23,IWDA_AS_XDWD_DE,IWDA.AS,43.369998931884766,XDWD.DE,47.47999954223633,1.0,EUR,EUR,B
2017-03-26,IWDA_AS_XDWD_DE,IWDA.AS,42.939998626708984,XDWD.DE,47.029998779296875,1.0,EUR,EUR,B
2017-03-27,IWDA_AS_XDWD_DE,IWDA.AS,43.29499816894531,XDWD.DE,47.380001068115234,1.0,EUR,EUR,B
2017-03-28,IWDA_AS_XDWD_DE,IWDA.AS,43.720001220703125,XDWD.DE,47.91999816894531,1.0,EUR,EUR,B
2017-03-29,IWDA_AS_XDWD_DE,IWDA.AS,44.005001068115234,XDWD.DE,48.20000076293945,1.0,EUR,EUR,B
2017-03-30,IWDA_AS_XDWD_DE,IWDA.AS,44.09000015258789,XDWD.DE,48.2400016784668,1.0,EUR,EUR,B
2017-04-02,IWDA_AS_XDWD_DE,IWDA.AS,43.88999938964844,XDWD.DE,48.04999923706055,1.0,EUR,EUR,B
2017-04-03,IWDA_AS_XDWD_DE,IWDA.AS,43.994998931884766,XDWD.DE,48.189998626708984,1.0,EUR,EUR,B
2017-04-04,IWDA_AS_XDWD_DE,IWDA.AS,44.16999816894531,XDWD.DE,48.369998931884766,1.0,EUR,EUR,B
2017-04-05,IWDA_AS_XDWD_DE,IWDA.AS,44.064998626708984,XDWD.DE,48.2400016784668,1.0,EUR,EUR,B
2017-04-06,IWDA_AS_XDWD_DE,IWDA.AS,44.16999816894531,XDWD.DE,48.349998474121094,1.0,EUR,EUR,B
2017-04-09,IWDA_AS_XDWD_DE,IWDA.AS,44.220001220703125,XDWD.DE,48.380001068115234,1.0,EUR,EUR,B
2017-04-10,IWDA_AS_XDWD_DE,IWDA.AS,43.970001220703125,XDWD.DE,48.130001068115234,1.0,EUR,EUR,B
2017-04-11,IWDA_AS_XDWD_DE,IWDA.AS,44.07500076293945,XDWD.DE,48.189998626708984,1.0,EUR,EUR,B
2017-04-12,IWDA_AS_XDWD_DE,IWDA.AS,43.97999954223633,XDWD.DE,48.119998931884766,1.0,EUR,EUR,B
2017-04-17,IWDA_AS_XDWD_DE,IWDA.AS,43.54499816894531,XDWD.DE,47.61000061035156,1.0,EUR,EUR,B
2017-04-18,IWDA_AS_XDWD_DE,IWDA.AS,43.625,XDWD.DE,47.77000045776367,1.0,EUR,EUR,B
2017-04-19,IWDA_AS_XDWD_DE,IWDA.AS,43.494998931884766,XDWD.DE,47.59000015258789,1.0,EUR,EUR,B
2017-04-20,IWDA_AS_XDWD_DE,IWDA.AS,43.7599983215332,XDWD.DE,47.880001068115234,1.0,EUR,EUR,B
2017-04-23,IWDA_AS_XDWD_DE,IWDA.AS,43.7400016784668,XDWD.DE,47.849998474121094,1.0,EUR,EUR,B
2017-04-24,IWDA_AS_XDWD_DE,IWDA.AS,43.744998931884766,XDWD.DE,47.86000061035156,1.0,EUR,EUR,B
2017-04-25,IWDA_AS_XDWD_DE,IWDA.AS,44.099998474121094,XDWD.DE,48.25,1.0,EUR,EUR,B
2017-04-26,IWDA_AS_XDWD_DE,IWDA.AS,43.939998626708984,XDWD.DE,48.06999969482422,1.0,EUR,EUR,B
2017-04-27,IWDA_AS_XDWD_DE,IWDA.AS,43.78499984741211,XDWD.DE,47.93000030517578,1.0,EUR,EUR,B
2017-05-01,IWDA_AS_XDWD_DE,IWDA.AS,43.904998779296875,XDWD.DE,48.04999923706055,1.0,EUR,EUR,B
2017-05-02,IWDA_AS_XDWD_DE,IWDA.AS,43.80500030517578,XDWD.DE,47.959999084472656,1.0,EUR,EUR,B
2017-05-03,IWDA_AS_XDWD_DE,IWDA.AS,43.84000015258789,XDWD.DE,48.0099983215332,1.0,EUR,EUR,B
2017-05-04,IWDA_AS_XDWD_DE,IWDA.AS,43.81999969482422,XDWD.DE,47.970001220703125,1.0,EUR,EUR,B
2017-05-07,IWDA_AS_XDWD_DE,IWDA.AS,44.119998931884766,XDWD.DE,48.290000915527344,1.0,EUR,EUR,B
2017-05-08,IWDA_AS_XDWD_DE,IWDA.AS,44.279998779296875,XDWD.DE,48.470001220703125,1.0,EUR,EUR,B
2017-05-09,IWDA_AS_XDWD_DE,IWDA.AS,44.33000183105469,XDWD.DE,48.52000045776367,1.0,EUR,EUR,B
2017-05-10,IWDA_AS_XDWD_DE,IWDA.AS,44.165000915527344,XDWD.DE,48.369998931884766,1.0,EUR,EUR,B
2017-05-11,IWDA_AS_XDWD_DE,IWDA.AS,44.084999084472656,XDWD.DE,48.2400016784668,1.0,EUR,EUR,B
2017-05-14,IWDA_AS_XDWD_DE,IWDA.AS,44.130001068115234,XDWD.DE,48.27000045776367,1.0,EUR,EUR,B
2017-05-15,IWDA_AS_XDWD_DE,IWDA.AS,43.84000015258789,XDWD.DE,47.959999084472656,1.0,EUR,EUR,B
2017-05-16,IWDA_AS_XDWD_DE,IWDA.AS,43.14500045776367,XDWD.DE,47.150001525878906,1.0,EUR,EUR,B
2017-05-17,IWDA_AS_XDWD_DE,IWDA.AS,43.09000015258789,XDWD.DE,47.119998931884766,1.0,EUR,EUR,B
2017-05-18,IWDA_AS_XDWD_DE,IWDA.AS,43.18000030517578,XDWD.DE,47.22999954223633,1.0,EUR,EUR,B
2017-05-21,IWDA_AS_XDWD_DE,IWDA.AS,43.19499969482422,XDWD.DE,47.2400016784668,1.0,EUR,EUR,B
2017-05-22,IWDA_AS_XDWD_DE,IWDA.AS,43.310001373291016,XDWD.DE,47.349998474121094,1.0,EUR,EUR,B
2017-05-23,IWDA_AS_XDWD_DE,IWDA.AS,43.47999954223633,XDWD.DE,47.529998779296875,1.0,EUR,EUR,B
2017-05-24,IWDA_AS_XDWD_DE,IWDA.AS,43.51499938964844,XDWD.DE,47.54999923706055,1.0,EUR,EUR,B
2017-05-25,IWDA_AS_XDWD_DE,IWDA.AS,43.599998474121094,XDWD.DE,47.68000030517578,1.0,EUR,EUR,B
2017-05-28,IWDA_AS_XDWD_DE,IWDA.AS,43.625,XDWD.DE,47.709999084472656,1.0,EUR,EUR,B
2017-05-29,IWDA_AS_XDWD_DE,IWDA.AS,43.564998626708984,XDWD.DE,47.63999938964844,1.0,EUR,EUR,B
2017-05-30,IWDA_AS_XDWD_DE,IWDA.AS,43.310001373291016,XDWD.DE,47.34000015258789,1.0,EUR,EUR,B
2017-05-31,IWDA_AS_XDWD_DE,IWDA.AS,43.584999084472656,XDWD.DE,47.709999084472656,1.0,EUR,EUR,B
2017-06-01,IWDA_AS_XDWD_DE,IWDA.AS,43.709999084472656,XDWD.DE,47.810001373291016,1.0,EUR,EUR,B
2017-06-05,IWDA_AS_XDWD_DE,IWDA.AS,43.595001220703125,XDWD.DE,47.709999084472656,1.0,EUR,EUR,B
2017-06-06,IWDA_AS_XDWD_DE,IWDA.AS,43.64500045776367,XDWD.DE,47.72999954223633,1.0,EUR,EUR,B
2017-06-07,IWDA_AS_XDWD_DE,IWDA.AS,43.76499938964844,XDWD.DE,47.869998931884766,1.0,EUR,EUR,B
2017-06-08,IWDA_AS_XDWD_DE,IWDA.AS,44.025001525878906,XDWD.DE,48.15999984741211,1.0,EUR,EUR,B
2017-06-11,IWDA_AS_XDWD_DE,IWDA.AS,43.689998626708984,XDWD.DE,47.77000045776367,1.0,EUR,EUR,B
2017-06-12,IWDA_AS_XDWD_DE,IWDA.AS,43.869998931884766,XDWD.DE,47.959999084472656,1.0,EUR,EUR,B
2017-06-13,IWDA_AS_XDWD_DE,IWDA.AS,43.67499923706055,XDWD.DE,47.75,1.0,EUR,EUR,B
2017-06-14,IWDA_AS_XDWD_DE,IWDA.AS,43.83000183105469,XDWD.DE,47.90999984741211,1.0,EUR,EUR,B
2017-06-15,IWDA_AS_XDWD_DE,IWDA.AS,43.79999923706055,XDWD.DE,47.869998931884766,1.0,EUR,EUR,B
2017-06-18,IWDA_AS_XDWD_DE,IWDA.AS,44.25,XDWD.DE,48.38999938964844,1.0,EUR,EUR,B
2017-06-19,IWDA_AS_XDWD_DE,IWDA.AS,44.20500183105469,XDWD.DE,48.310001373291016,1.0,EUR,EUR,B
2017-06-20,IWDA_AS_XDWD_DE,IWDA.AS,43.9900016784668,XDWD.DE,48.11000061035156,1.0,EUR,EUR,B
2017-06-21,IWDA_AS_XDWD_DE,IWDA.AS,44.04999923706055,XDWD.DE,48.15999984741211,1.0,EUR,EUR,B
2017-06-22,IWDA_AS_XDWD_DE,IWDA.AS,43.880001068115234,XDWD.DE,48.0099983215332,1.0,EUR,EUR,B
2017-06-25,IWDA_AS_XDWD_DE,IWDA.AS,43.92499923706055,XDWD.DE,48.029998779296875,1.0,EUR,EUR,B
2017-06-26,IWDA_AS_XDWD_DE,IWDA.AS,43.55500030517578,XDWD.DE,47.650001525878906,1.0,EUR,EUR,B
2017-06-27,IWDA_AS_XDWD_DE,IWDA.AS,43.3849983215332,XDWD.DE,47.470001220703125,1.0,EUR,EUR,B
2017-06-28,IWDA_AS_XDWD_DE,IWDA.AS,42.915000915527344,XDWD.DE,46.900001525878906,1.0,EUR,EUR,B
2017-06-29,IWDA_AS_XDWD_DE,IWDA.AS,42.880001068115234,XDWD.DE,46.95000076293945,1.0,EUR,EUR,B
2017-07-02,IWDA_AS_XDWD_DE,IWDA.AS,43.31999969482422,XDWD.DE,47.33000183105469,1.0,EUR,EUR,B
2017-07-03,IWDA_AS_XDWD_DE,IWDA.AS,43.18000030517578,XDWD.DE,47.33000183105469,1.0,EUR,EUR,B
2017-07-04,IWDA_AS_XDWD_DE,IWDA.AS,43.244998931884766,XDWD.DE,47.2599983215332,1.0,EUR,EUR,B
2017-07-05,IWDA_AS_XDWD_DE,IWDA.AS,42.880001068115234,XDWD.DE,46.849998474121094,1.0,EUR,EUR,B
2017-07-06,IWDA_AS_XDWD_DE,IWDA.AS,42.88999938964844,XDWD.DE,46.91999816894531,1.0,EUR,EUR,B
2017-07-09,IWDA_AS_XDWD_DE,IWDA.AS,43.02000045776367,XDWD.DE,47.040000915527344,1.0,EUR,EUR,B
2017-07-10,IWDA_AS_XDWD_DE,IWDA.AS,42.779998779296875,XDWD.DE,46.75,1.0,EUR,EUR,B
2017-07-11,IWDA_AS_XDWD_DE,IWDA.AS,43.29999923706055,XDWD.DE,47.31999969482422,1.0,EUR,EUR,B
2017-07-12,IWDA_AS_XDWD_DE,IWDA.AS,43.459999084472656,XDWD.DE,47.529998779296875,1.0,EUR,EUR,B
2017-07-13,IWDA_AS_XDWD_DE,IWDA.AS,43.36000061035156,XDWD.DE,47.43000030517578,1.0,EUR,EUR,B
2017-07-16,IWDA_AS_XDWD_DE,IWDA.AS,43.43000030517578,XDWD.DE,47.4900016784668,1.0,EUR,EUR,B
2017-07-17,IWDA_AS_XDWD_DE,IWDA.AS,42.97999954223633,XDWD.DE,47.040000915527344,1.0,EUR,EUR,B
2017-07-18,IWDA_AS_XDWD_DE,IWDA.AS,43.3849983215332,XDWD.DE,47.4900016784668,1.0,EUR,EUR,B
2017-07-19,IWDA_AS_XDWD_DE,IWDA.AS,43.064998626708984,XDWD.DE,47.119998931884766,1.0,EUR,EUR,B
2017-07-20,IWDA_AS_XDWD_DE,IWDA.AS,42.88999938964844,XDWD.DE,46.90999984741211,1.0,EUR,EUR,B
2017-07-23,IWDA_AS_XDWD_DE,IWDA.AS,42.85499954223633,XDWD.DE,46.869998931884766,1.0,EUR,EUR,B
2017-07-24,IWDA_AS_XDWD_DE,IWDA.AS,43.060001373291016,XDWD.DE,47.060001373291016,1.0,EUR,EUR,B
2017-07-25,IWDA_AS_XDWD_DE,IWDA.AS,43.130001068115234,XDWD.DE,47.18000030517578,1.0,EUR,EUR,B
2017-07-26,IWDA_AS_XDWD_DE,IWDA.AS,43.09000015258789,XDWD.DE,47.150001525878906,1.0,EUR,EUR,B
2017-07-27,IWDA_AS_XDWD_DE,IWDA.AS,42.584999084472656,XDWD.DE,46.599998474121094,1.0,EUR,EUR,B
2017-07-30,IWDA_AS_XDWD_DE,IWDA.AS,42.540000915527344,XDWD.DE,46.540000915527344,1.0,EUR,EUR,B
2017-07-31,IWDA_AS_XDWD_DE,IWDA.AS,42.6349983215332,XDWD.DE,46.66999816894531,1.0,EUR,EUR,B
2017-08-01,IWDA_AS_XDWD_DE,IWDA.AS,42.3650016784668,XDWD.DE,46.380001068115234,1.0,EUR,EUR,B
2017-08-02,IWDA_AS_XDWD_DE,IWDA.AS,42.349998474121094,XDWD.DE,46.36000061035156,1.0,EUR,EUR,B
2017-08-03,IWDA_AS_XDWD_DE,IWDA.AS,42.849998474121094,XDWD.DE,46.869998931884766,1.0,EUR,EUR,B
2017-08-06,IWDA_AS_XDWD_DE,IWDA.AS,42.720001220703125,XDWD.DE,46.75,1.0,EUR,EUR,B
2017-08-07,IWDA_AS_XDWD_DE,IWDA.AS,42.96500015258789,XDWD.DE,47.02000045776367,1.0,EUR,EUR,B
2017-08-08,IWDA_AS_XDWD_DE,IWDA.AS,42.654998779296875,XDWD.DE,46.70000076293945,1.0,EUR,EUR,B
2017-08-09,IWDA_AS_XDWD_DE,IWDA.AS,42.36000061035156,XDWD.DE,46.369998931884766,1.0,EUR,EUR,B
2017-08-10,IWDA_AS_XDWD_DE,IWDA.AS,41.959999084472656,XDWD.DE,45.93000030517578,1.0,EUR,EUR,B
2017-08-13,IWDA_AS_XDWD_DE,IWDA.AS,42.42499923706055,XDWD.DE,46.43000030517578,1.0,EUR,EUR,B
2017-08-14,IWDA_AS_XDWD_DE,IWDA.AS,42.560001373291016,XDWD.DE,46.58000183105469,1.0,EUR,EUR,B
2017-08-15,IWDA_AS_XDWD_DE,IWDA.AS,42.78499984741211,XDWD.DE,46.84000015258789,1.0,EUR,EUR,B
2017-08-16,IWDA_AS_XDWD_DE,IWDA.AS,42.435001373291016,XDWD.DE,46.47999954223633,1.0,EUR,EUR,B
2017-08-17,IWDA_AS_XDWD_DE,IWDA.AS,42.154998779296875,XDWD.DE,46.130001068115234,1.0,EUR,EUR,B
2017-08-20,IWDA_AS_XDWD_DE,IWDA.AS,41.834999084472656,XDWD.DE,45.77000045776367,1.0,EUR,EUR,B
2017-08-21,IWDA_AS_XDWD_DE,IWDA.AS,42.27000045776367,XDWD.DE,46.27000045776367,1.0,EUR,EUR,B
2017-08-22,IWDA_AS_XDWD_DE,IWDA.AS,42.1349983215332,XDWD.DE,46.09000015258789,1.0,EUR,EUR,B
2017-08-23,IWDA_AS_XDWD_DE,IWDA.AS,42.040000915527344,XDWD.DE,45.970001220703125,1.0,EUR,EUR,B
2017-08-24,IWDA_AS_XDWD_DE,IWDA.AS,41.939998626708984,XDWD.DE,45.88999938964844,1.0,EUR,EUR,B
2017-08-27,IWDA_AS_XDWD_DE,IWDA.AS,41.64500045776367,XDWD.DE,45.5099983215332,1.0,EUR,EUR,B
2017-08-28,IWDA_AS_XDWD_DE,IWDA.AS,41.314998626708984,XDWD.DE,45.18000030517578,1.0,EUR,EUR,B
2017-08-29,IWDA_AS_XDWD_DE,IWDA.AS,41.81999969482422,XDWD.DE,45.720001220703125,1.0,EUR,EUR,B
2017-08-30,IWDA_AS_XDWD_DE,IWDA.AS,42.185001373291016,XDWD.DE,46.099998474121094,1.0,EUR,EUR,B
2017-08-31,IWDA_AS_XDWD_DE,IWDA.AS,42.404998779296875,XDWD.DE,46.31999969482422,1.0,EUR,EUR,B
2017-09-03,IWDA_AS_XDWD_DE,IWDA.AS,42.099998474121094,XDWD.DE,46.029998779296875,1.0,EUR,EUR,B
2017-09-04,IWDA_AS_XDWD_DE,IWDA.AS,42.05500030517578,XDWD.DE,46.0,1.0,EUR,EUR,B
2017-09-05,IWDA_AS_XDWD_DE,IWDA.AS,42.0099983215332,XDWD.DE,45.91999816894531,1.0,EUR,EUR,B
2017-09-06,IWDA_AS_XDWD_DE,IWDA.AS,41.869998931884766,XDWD.DE,45.75,1.0,EUR,EUR,B
2017-09-07,IWDA_AS_XDWD_DE,IWDA.AS,41.89500045776367,XDWD.DE,45.810001373291016,1.0,EUR,EUR,B
2017-09-10,IWDA_AS_XDWD_DE,IWDA.AS,42.375,XDWD.DE,46.36000061035156,1.0,EUR,EUR,B
2017-09-11,IWDA_AS_XDWD_DE,IWDA.AS,42.57500076293945,XDWD.DE,46.560001373291016,1.0,EUR,EUR,B
2017-09-12,IWDA_AS_XDWD_DE,IWDA.AS,42.7599983215332,XDWD.DE,46.77000045776367,1.0,EUR,EUR,B
2017-09-13,IWDA_AS_XDWD_DE,IWDA.AS,42.84000015258789,XDWD.DE,46.84000015258789,1.0,EUR,EUR,B
2017-09-14,IWDA_AS_XDWD_DE,IWDA.AS,42.57500076293945,XDWD.DE,46.599998474121094,1.0,EUR,EUR,B
2017-09-17,IWDA_AS_XDWD_DE,IWDA.AS,42.72999954223633,XDWD.DE,46.77000045776367,1.0,EUR,EUR,B
2017-09-18,IWDA_AS_XDWD_DE,IWDA.AS,42.73500061035156,XDWD.DE,46.779998779296875,1.0,EUR,EUR,B
2017-09-19,IWDA_AS_XDWD_DE,IWDA.AS,42.65999984741211,XDWD.DE,46.709999084472656,1.0,EUR,EUR,B
2017-09-20,IWDA_AS_XDWD_DE,IWDA.AS,42.78499984741211,XDWD.DE,46.83000183105469,1.0,EUR,EUR,B
2017-09-21,IWDA_AS_XDWD_DE,IWDA.AS,42.68000030517578,XDWD.DE,46.72999954223633,1.0,EUR,EUR,B
2017-09-24,IWDA_AS_XDWD_DE,IWDA.AS,42.970001220703125,XDWD.DE,47.0,1.0,EUR,EUR,B
2017-09-25,IWDA_AS_XDWD_DE,IWDA.AS,43.22999954223633,XDWD.DE,47.27000045776367,1.0,EUR,EUR,B
2017-09-26,IWDA_AS_XDWD_DE,IWDA.AS,43.349998474121094,XDWD.DE,47.40999984741211,1.0,EUR,EUR,B
2017-09-27,IWDA_AS_XDWD_DE,IWDA.AS,43.35499954223633,XDWD.DE,47.38999938964844,1.0,EUR,EUR,B
2017-09-28,IWDA_AS_XDWD_DE,IWDA.AS,43.41999816894531,XDWD.DE,47.47999954223633,1.0,EUR,EUR,B
2017-10-01,IWDA_AS_XDWD_DE,IWDA.AS,43.80500030517578,XDWD.DE,47.88999938964844,1.0,EUR,EUR,B
2017-10-02,IWDA_AS_XDWD_DE,IWDA.AS,43.834999084472656,XDWD.DE,47.88999938964844,1.0,EUR,EUR,B
2017-10-03,IWDA_AS_XDWD_DE,IWDA.AS,43.900001525878906,XDWD.DE,48.0099983215332,1.0,EUR,EUR,B
2017-10-04,IWDA_AS_XDWD_DE,IWDA.AS,44.14500045776367,XDWD.DE,48.2599983215332,1.0,EUR,EUR,B
2017-10-05,IWDA_AS_XDWD_DE,IWDA.AS,44.04499816894531,XDWD.DE,48.189998626708984,1.0,EUR,EUR,B
2017-10-08,IWDA_AS_XDWD_DE,IWDA.AS,44.08000183105469,XDWD.DE,48.25,1.0,EUR,EUR,B
2017-10-09,IWDA_AS_XDWD_DE,IWDA.AS,43.90999984741211,XDWD.DE,48.029998779296875,1.0,EUR,EUR,B
2017-10-10,IWDA_AS_XDWD_DE,IWDA.AS,43.84000015258789,XDWD.DE,47.9900016784668,1.0,EUR,EUR,B
2017-10-11,IWDA_AS_XDWD_DE,IWDA.AS,43.900001525878906,XDWD.DE,48.060001373291016,1.0,EUR,EUR,B
2017-10-12,IWDA_AS_XDWD_DE,IWDA.AS,44.029998779296875,XDWD.DE,48.189998626708984,1.0,EUR,EUR,B
2017-10-15,IWDA_AS_XDWD_DE,IWDA.AS,44.130001068115234,XDWD.DE,48.310001373291016,1.0,EUR,EUR,B
2017-10-16,IWDA_AS_XDWD_DE,IWDA.AS,44.244998931884766,XDWD.DE,48.43000030517578,1.0,EUR,EUR,B
2017-10-17,IWDA_AS_XDWD_DE,IWDA.AS,44.29499816894531,XDWD.DE,48.4900016784668,1.0,EUR,EUR,B
2017-10-18,IWDA_AS_XDWD_DE,IWDA.AS,43.96500015258789,XDWD.DE,48.130001068115234,1.0,EUR,EUR,B
2017-10-19,IWDA_AS_XDWD_DE,IWDA.AS,44.314998626708984,XDWD.DE,48.529998779296875,1.0,EUR,EUR,B
2017-10-22,IWDA_AS_XDWD_DE,IWDA.AS,44.505001068115234,XDWD.DE,48.720001220703125,1.0,EUR,EUR,B
2017-10-23,IWDA_AS_XDWD_DE,IWDA.AS,44.3650016784668,XDWD.DE,48.56999969482422,1.0,EUR,EUR,B
2017-10-24,IWDA_AS_XDWD_DE,IWDA.AS,43.970001220703125,XDWD.DE,48.130001068115234,1.0,EUR,EUR,B
2017-10-25,IWDA_AS_XDWD_DE,IWDA.AS,44.51499938964844,XDWD.DE,48.75,1.0,EUR,EUR,B
2017-10-26,IWDA_AS_XDWD_DE,IWDA.AS,45.09000015258789,XDWD.DE,49.36000061035156,1.0,EUR,EUR,B
2017-10-29,IWDA_AS_XDWD_DE,IWDA.AS,44.880001068115234,XDWD.DE,49.119998931884766,1.0,EUR,EUR,B
2017-10-30,IWDA_AS_XDWD_DE,IWDA.AS,44.96500015258789,XDWD.DE,49.119998931884766,1.0,EUR,EUR,B
2017-10-31,IWDA_AS_XDWD_DE,IWDA.AS,45.154998779296875,XDWD.DE,49.41999816894531,1.0,EUR,EUR,B
2017-11-01,IWDA_AS_XDWD_DE,IWDA.AS,44.96500015258789,XDWD.DE,49.220001220703125,1.0,EUR,EUR,B
2017-11-02,IWDA_AS_XDWD_DE,IWDA.AS,45.220001220703125,XDWD.DE,49.529998779296875,1.0,EUR,EUR,B
