date,CSP1_L_IUSA_DE,SWDA_L_EUNL_DE,VWRL_L_VEVE_AS
2024-07-29 00:00:00+00:00,90460.63813774758,8331.99702628901,8.677628822028026
2024-07-30 00:00:00+00:00,90410.89362195984,8323.61823893187,8.75115758185212
2024-07-31 00:00:00+00:00,90444.35036851304,8332.067391198094,8.868848560763066
2024-08-01 00:00:00+00:00,90669.79720818384,8352.524596725889,9.124136100554937
2024-08-02 00:00:00+00:00,91352.93942391078,8422.225918525532,10.347677205915918
2024-08-05 00:00:00+00:00,92097.53637370406,8489.254427569043,11.07654165158536
2024-08-06 00:00:00+00:00,92097.31562071283,8510.961566055139,11.309416646846726
2024-08-07 00:00:00+00:00,92125.78022702562,8490.493170063555,11.16228006015123
2024-08-08 00:00:00+00:00,91902.56868699976,8471.996205671461,10.94102662891694
2024-08-09 00:00:00+00:00,91753.10124406504,8456.766942128806,10.932903980653808
2024-08-12 00:00:00+00:00,91791.93947066598,8461.118004895907,10.743410001435327
2024-08-13 00:00:00+00:00,91558.03506413929,8438.969632321216,10.50287434580397
2024-08-14 00:00:00+00:00,91926.55262222404,8482.324031972938,11.097896023246337
2024-08-15 00:00:00+00:00,91591.20077294824,8440.428951374572,10.352269272814008
2024-08-16 00:00:00+00:00,91397.37035955874,8419.754852207861,10.212462069206785
2024-08-19 00:00:00+00:00,91406.42184172288,8421.040344057417,10.235126914336746
2024-08-20 00:00:00+00:00,91421.3520828557,8424.792484468107,10.176220315120222
2024-08-21 00:00:00+00:00,91411.77253929216,8418.432176565437,10.0792672997277
2024-08-22 00:00:00+00:00,91006.61749904652,8385.606516571017,9.539569056812148
2024-08-23 00:00:00+00:00,90785.06683483603,8367.03285864203,9.369952653115066
2024-08-27 00:00:00+00:00,90527.84561377554,8335.394286150307,8.83051023832284
2024-08-28 00:00:00+00:00,90381.12687840188,8324.287134280006,8.80965773446174
2024-08-29 00:00:00+00:00,90235.779768269,8313.486606552604,8.537843554690184
2024-08-30 00:00:00+00:00,90298.2201770589,8316.725898221386,8.704218684124188
2024-09-02 00:00:00+00:00,90287.6266584387,8317.973100204963,8.53029972555046
2024-09-03 00:00:00+00:00,90340.5854615226,8323.71819247583,8.695120997653326
2024-09-04 00:00:00+00:00,90376.73040784188,8325.003931543397,8.717057861688415
2024-09-05 00:00:00+00:00,90303.45332580616,8321.833557625992,8.711695097060957
2024-09-06 00:00:00+00:00,90545.08826319962,8332.317086706274,9.07101460932438
2024-09-09 00:00:00+00:00,90449.67310273332,8340.327777998746,9.1602377989769
2024-09-10 00:00:00+00:00,90502.50597929549,8338.695988087868,8.872840429955865
2024-09-11 00:00:00+00:00,90692.3008900218,8350.339370785057,9.318749888103394
2024-09-12 00:00:00+00:00,90462.1123817344,8336.724391020578,8.925549793196375
2024-09-13 00:00:00+00:00,90383.75342525104,8332.821673565593,8.813758890373613
2024-09-16 00:00:00+00:00,90379.3347628275,8326.586212620336,8.729114199887643
2024-09-17 00:00:00+00:00,90562.9779053451,8342.63650147351,8.89981078923019
2024-09-18 00:00:00+00:00,90259.38617882389,8319.795539715196,8.621643643451971
2024-09-19 00:00:00+00:00,90043.8926296166,8295.141272070134,8.376717441821647
2024-09-20 00:00:00+00:00,90020.37723974814,8292.583586665049,8.372361039386655
2024-09-23 00:00:00+00:00,89436.31981947037,8235.415965825041,7.695100988954162
2024-09-24 00:00:00+00:00,89330.92513521465,8234.54799383091,7.938983790492338
2024-09-25 00:00:00+00:00,89529.17616411592,8254.32228597564,8.13017761733179
2024-09-26 00:00:00+00:00,89343.1845410628,8231.60289059533,8.153463877613198
2024-09-27 00:00:00+00:00,89350.86249708502,8233.160690220955,8.152481676233636
2024-09-30 00:00:00+00:00,89174.29772032159,8215.697425613685,7.829044866545942
2024-10-01 00:00:00+00:00,89265.93588169757,8234.19640253379,8.274327026477302
2024-10-02 00:00:00+00:00,89276.3551468475,8224.046337517566,8.236793193229719
2024-10-03 00:00:00+00:00,90022.41969407888,8297.617409844812,9.323785559914842
2024-10-04 00:00:00+00:00,89741.93828100526,8269.648185142949,8.832871393392526
2024-10-07 00:00:00+00:00,89988.87264465741,8290.031723214155,9.195597450305538
2024-10-08 00:00:00+00:00,89880.60054662391,8278.971833694748,8.881738956743778
2024-10-09 00:00:00+00:00,89773.69600420073,8269.958913569622,8.549854667527201
2024-10-10 00:00:00+00:00,89819.58259259131,8275.654845620851,8.66861732647588
2024-10-11 00:00:00+00:00,89834.187260631,8274.822936205152,8.716867205776179
2024-10-14 00:00:00+00:00,89657.57251977304,8256.584876226987,8.334614748693415
2024-10-15 00:00:00+00:00,89286.31931757733,8228.471266740004,7.809988030528547
2024-10-16 00:00:00+00:00,89702.67042859373,8262.018953771414,8.33703848867291
2024-10-17 00:00:00+00:00,89303.24371344528,8231.254803816273,7.783093969995813
2024-10-18 00:00:00+00:00,89282.58668483477,8228.006163867836,7.904493039954974
2024-10-21 00:00:00+00:00,89386.0594181289,8236.341206172885,7.869857999595209
2024-10-22 00:00:00+00:00,89350.90967431413,8231.49750724113,7.950816875602773
2024-10-23 00:00:00+00:00,89297.64351819569,8225.463361627882,7.9367646942476
2024-10-24 00:00:00+00:00,89384.3070020424,8232.662731813329,8.04759920906928
2024-10-25 00:00:00+00:00,89379.97477539214,8233.667714082967,7.911525958922505
2024-10-28 00:00:00+00:00,89409.05853946946,8234.670921513445,7.902221738483162
2024-10-29 00:00:00+00:00,89130.95681260595,8209.943687330042,7.607173096573039
2024-10-30 00:00:00+00:00,89577.04016568378,8252.642414351089,7.99408396291903
2024-10-31 00:00:00+00:00,90426.16860656212,8335.821873511655,9.257535879310597
2024-11-01 00:00:00+00:00,89841.13668064619,8276.910195301916,8.468834253192558
2024-11-04 00:00:00+00:00,90141.58654182505,8306.852398222762,8.980033151598654
2024-11-05 00:00:00+00:00,89971.51663383956,8290.330534144066,8.824564396045353
2024-11-06 00:00:00+00:00,89266.88112290438,8225.661839109609,7.768248274429923
2024-11-07 00:00:00+00:00,89128.63066337876,8212.915129151292,7.565344493200943
2024-11-08 00:00:00+00:00,89056.65944871795,8196.614451163268,7.250871898875966
2024-11-11 00:00:00+00:00,88731.46280233863,8170.93074335195,6.735932235925879
2024-11-12 00:00:00+00:00,89253.94445027898,8216.850931512536,7.3146879019124755
2024-11-13 00:00:00+00:00,89121.30680518405,8208.138008430693,7.154796661163365
2024-11-14 00:00:00+00:00,89219.60170697013,8219.07154568246,7.224434130652524
2024-11-15 00:00:00+00:00,89570.90435656649,8255.1312808997,7.699943682733501
2024-11-18 00:00:00+00:00,89593.06653351033,8257.830246171015,7.810149019538537
2024-11-19 00:00:00+00:00,89529.8730083071,8247.018323821327,7.731821373564496
2024-11-20 00:00:00+00:00,89225.37931948001,8220.633010174763,7.350048144220311
2024-11-21 00:00:00+00:00,89372.36379443818,8228.188013710831,7.270153776656807
2024-11-22 00:00:00+00:00,89132.86471675313,8212.201976325894,7.022122596960312
2024-11-25 00:00:00+00:00,89571.85522489919,8253.003278135384,7.559639454811085
2024-11-26 00:00:00+00:00,89511.82884660375,8248.440228813415,7.383189623461184
2024-11-27 00:00:00+00:00,89416.95026138796,8234.615928918769,7.307361546017521
2024-11-28 00:00:00+00:00,89240.59669500033,8221.363568519788,7.045488866262084
2024-11-29 00:00:00+00:00,89076.17844276418,8207.332641236613,6.953896767618395
2024-12-02 00:00:00+00:00,88889.42406291513,8196.674564195971,6.892235283261838
2024-12-03 00:00:00+00:00,89044.22575815185,8199.725672591852,6.938637529279346
2024-12-04 00:00:00+00:00,88785.84666899867,8179.311277501547,6.643589917492809
2024-12-05 00:00:00+00:00,88873.27277945227,8189.479804251558,6.744508186367515
2024-12-06 00:00:00+00:00,88888.6344860951,8190.287811794189,6.8289509064171305
2024-12-09 00:00:00+00:00,88751.40012137858,8173.803645195217,6.866633317013804
2024-12-10 00:00:00+00:00,88362.69439270292,8139.799750662249,6.3451135535423475
2024-12-11 00:00:00+00:00,88285.11659035293,8130.703933380619,6.0616093644366265
2024-12-12 00:00:00+00:00,88674.039883604,8167.28214737555,6.567296943939804
2024-12-13 00:00:00+00:00,89067.87578187912,8205.790897874853,7.379663729798236
2024-12-16 00:00:00+00:00,88684.29558351015,8173.938864022901,6.724393193799449
2024-12-17 00:00:00+00:00,88502.42613927167,8158.994121999432,6.543689036770872
2024-12-18 00:00:00+00:00,88465.58917852305,8152.82698725934,6.337029826886642
2024-12-19 00:00:00+00:00,88702.57280371954,8165.948970752435,6.650470253092644
2024-12-20 00:00:00+00:00,88772.07143295657,8176.093799689599,6.8252831425848814
2024-12-23 00:00:00+00:00,89163.48093733717,8208.653846153848,7.219344588786081
2024-12-24 00:00:00+00:00,,,6.9243629097220705
2024-12-27 00:00:00+00:00,88920.73198035308,8181.369741949003,6.813240505245011
2024-12-30 00:00:00+00:00,89378.12496485848,8224.162858229509,6.914182123795709
2024-12-31 00:00:00+00:00,,,6.997243323858937
2025-01-02 00:00:00+00:00,88745.75690271525,8183.585798848274,6.9309482412623025
2025-01-03 00:00:00+00:00,88870.52422409298,8188.485453804982,6.944405631826456
2025-01-06 00:00:00+00:00,89056.39774300453,8201.815263477773,6.899555972055937
2025-01-07 00:00:00+00:00,89050.32266240461,8203.414340326735,6.939589563997228
2025-01-08 00:00:00+00:00,89374.52138415693,8239.360341931626,7.418735219755868
2025-01-09 00:00:00+00:00,89650.61166205232,8275.719165741628,7.779922093253866
2025-01-10 00:00:00+00:00,89918.47309282928,8292.145836784062,7.919414550795878
2025-01-13 00:00:00+00:00,89925.49963279635,8288.213287696573,8.009267364084716
2025-01-14 00:00:00+00:00,90540.86825721066,8338.23766676097,8.568792611793995
2025-01-15 00:00:00+00:00,90146.85178781777,8309.823702820251,8.378496514819943
2025-01-16 00:00:00+00:00,90381.38499880448,8317.619739989026,8.335444355711052
2025-01-17 00:00:00+00:00,90614.32622356122,8348.526165880574,8.604595630571676
2025-01-20 00:00:00+00:00,90656.28161161167,8352.667052248658,8.851877542267083
2025-01-21 00:00:00+00:00,90653.48813901992,8353.142739168024,8.77238957042572
2025-01-22 00:00:00+00:00,90633.67428719964,8353.608439974738,8.688648805201794
2025-01-23 00:00:00+00:00,90545.51453203864,8330.861000492869,8.442417347068542
2025-01-24 00:00:00+00:00,90275.24376259556,8318.663710502315,8.258359278703509
2025-01-27 00:00:00+00:00,90198.05437828864,8313.49100191684,8.272772927390859
2025-01-28 00:00:00+00:00,89972.03730807855,8287.27881314187,7.776884087564695
2025-01-29 00:00:00+00:00,89812.18117189941,8277.252755116746,7.700953954649359
2025-01-30 00:00:00+00:00,89774.50122555267,8264.450868431193,7.680662400813887
2025-01-31 00:00:00+00:00,89662.41502214564,8258.291712416822,7.569552311909189
2025-02-03 00:00:00+00:00,88942.04327866071,8201.851450947774,6.732932107512424
2025-02-04 00:00:00+00:00,89173.80064655759,8213.820630973243,7.128027439828277
2025-02-05 00:00:00+00:00,89241.25295745379,8221.256460785606,7.207638315710185
